Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
oleo essencial de lavanda para acne;BRL;40;0%;-57%;Médio;57;;;;;;;;70;50;40;50;40;40;40;50;30;30;30;30
óleo essencial de lavanda wnf;BRL;320;23%;0%;Alto;100;0,44;1;;;;;;320;260;260;260;320;390;480;390;320;260;390;320
essencial oleo;BRL;70;-29%;-44%;Alto;100;0,56;1,77;;;;;;70;70;50;70;40;70;70;50;70;70;70;50
semente de uva serve para que;BRL;50;0%;0%;Alto;94;;;;;;;;70;40;50;90;50;50;70;50;70;50;50;50
oleo semente de uva no cabelo;BRL;70;0%;80%;Médio;59;;;;;;;;40;70;70;70;50;90;110;90;90;90;110;90
óleo copaíba;BRL;720;0%;0%;Alto;100;0,27;1,01;;;;;;590;590;590;720;590;720;720;720;1000;720;720;720
preço do óleo melaleuca;BRL;10;-33%;∞;Alto;100;0,2;0,76;;;;;;0;0;0;0;0;0;30;20;20;30;20;20
lavanda francesa;BRL;3600;-19%;-19%;Alto;100;0,33;1,24;;;;;;3600;3600;2900;2900;2900;3600;4400;4400;4400;3600;2900;2900
oleo de ylang ylang para cabelos;BRL;10;0%;-50%;Alto;83;;;;;;;;20;10;10;10;20;20;20;10;10;10;20;10
fazer oleo de lavanda;BRL;10;0%;-50%;Alto;92;;;;;;;;10;10;10;10;10;10;10;10;10;10;20;10
sobre oleos essenciais;BRL;50;-29%;-29%;Alto;100;0,34;1,07;;;;;;90;40;50;40;30;70;70;70;70;70;70;50
melaleu a;BRL;30;-33%;0%;Alto;100;0,51;1,15;;;;;;10;30;20;30;20;40;40;30;30;30;20;20
óleo doterra lavanda;BRL;1000;0%;164%;Alto;100;0,38;0,76;;;;;;590;590;480;480;480;590;590;720;1600;1900;1900;1900
oleo essencial função;BRL;40;0%;-50%;Alto;98;0,23;1,11;;;;;;30;40;30;30;40;40;50;50;50;20;30;20
shampoo oleo essencial;BRL;20;0%;-33%;Alto;100;;;;;;;;10;10;20;20;20;20;20;20;10;20;20;20
tratamento com oleo essencial;BRL;10;100%;0%;Alto;97;0,3;1,1;;;;;;10;20;10;10;10;10;20;20;20;10;10;20
óleo essencial de hortelã benefícios;BRL;90;-56%;-64%;Alto;83;0,32;1,08;;;;;;170;70;50;90;70;140;90;90;50;90;90;40
óleo essenciais;BRL;2400;0%;-33%;Alto;100;0,54;1,51;;;;;;2900;2400;1900;2400;2400;2900;2900;2900;2400;2400;2900;2400
óleo essencial de cravo preço;BRL;30;0%;-25%;Alto;100;0,22;0,75;;;;;;40;40;30;50;30;20;30;20;30;30;30;30
creme aloe vera puro;BRL;70;-20%;-64%;Alto;100;0,44;0,88;;;;;;140;140;90;90;70;40;30;30;40;50;20;40
oleo alecrim para cabelo;BRL;110;22%;57%;Alto;99;0,27;0,83;;;;;;110;70;70;110;140;170;170;70;50;90;170;110
oleo essencial oq é;BRL;10;0%;0%;Médio;41;;;;;;;;20;10;10;10;10;30;20;20;10;10;10;10
óleos essenciais para o corpo;BRL;50;-44%;-29%;Alto;100;0,26;0,88;;;;;;50;50;30;50;40;50;50;70;90;90;40;50
oleo capilar semente de uva;BRL;110;-36%;-18%;Alto;100;0,24;0,8;;;;;;70;70;90;70;90;140;140;110;110;140;110;90
aloe vera hidratante corporal;BRL;10;0%;0%;Alto;88;;;;;;;;10;20;10;10;10;10;10;10;10;10;10;10
oleo essencial bom;BRL;30;-33%;0%;Alto;100;0,44;0,93;;;;;;20;20;10;20;20;30;30;40;30;30;30;20
oleo essencial para cravos;BRL;40;0%;-50%;Alto;73;0,38;1,24;;;;;;50;40;50;30;40;50;50;30;30;20;40;20
preço oleo melaleuca;BRL;30;100%;33%;Alto;100;0,23;0,54;;;;;;30;30;20;40;40;30;30;40;50;20;40;40
oleo essencial de limao taiti;BRL;110;0%;-35%;Alto;100;0,38;1,32;;;;;;210;170;70;40;30;70;90;170;140;110;70;110
gel babosa;BRL;590;0%;-33%;Alto;100;0,26;0,76;;;;;;720;720;590;590;590;720;590;590;480;480;480;480
oleo essencial de copaiba preço;BRL;30;33%;100%;Alto;100;0,34;1,07;;;;;;20;10;30;30;20;70;40;50;40;30;30;40
oleo essencial para o corpo;BRL;30;0%;-20%;Alto;100;0,26;0,92;;;;;;30;30;50;30;20;40;30;20;40;40;30;40
oleos essenciais principais;BRL;20;0%;0%;Alto;100;0,11;0,77;;;;;;20;20;20;10;30;20;20;20;10;20;20;20
oleo essencial pele;BRL;90;0%;-18%;Alto;100;0,34;1,33;;;;;;90;90;70;70;70;90;90;110;90;90;90;90
oleo alecrim cabelo;BRL;140;27%;-18%;Alto;100;0,36;1,34;;;;;;110;110;110;110;90;110;140;170;170;110;140;140
creme de semente de uva;BRL;90;22%;22%;Alto;100;0,26;0,76;;;;;;140;70;70;70;70;90;110;70;90;90;70;110
oleo de melaleuca no rosto;BRL;260;0%;52%;Alto;93;0,32;0,98;;;;;;260;210;210;320;260;210;260;260;260;320;260;320
oleo de melaleuca para rosto;BRL;40;0%;33%;Alto;100;0,36;0,8;;;;;;30;40;30;30;30;30;50;40;40;40;30;40
benefícios do óleo essencial de hortelã;BRL;70;0%;0%;Alto;87;0,19;0,55;;;;;;70;50;50;70;50;70;70;70;70;70;70;70
óleo aromaterapia;BRL;260;23%;23%;Alto;100;0,51;1,34;;;;;;210;210;210;170;170;260;320;320;320;260;320;320
beneficios oleo essencial;BRL;50;-29%;-29%;Alto;95;0,13;1,01;;;;;;30;30;40;40;40;50;70;90;70;70;70;50
gel aloe vera;BRL;1300;30%;-19%;Alto;100;0,38;0,99;;;;;;1600;1600;1600;1600;1300;1300;1300;1000;1000;1000;1000;1300
oleo essencial de melaleuca laszlo;BRL;40;50%;-40%;Alto;100;0,45;1,33;;;;;;40;40;40;50;20;50;50;20;30;20;30;30
oleo essencial indicações;BRL;30;-33%;-50%;Alto;100;0,24;1,01;;;;;;20;20;30;20;40;30;40;40;30;30;30;20
oleos essenciais;BRL;60500;-18%;-33%;Alto;100;0,54;1,53;;;;;;74000;60500;60500;60500;60500;74000;74000;74000;60500;60500;60500;49500
oleo hortela;BRL;170;50%;24%;Alto;100;0,34;0,93;;;;;;170;170;140;210;140;170;210;210;170;140;170;210
oleo de arvore do cha;BRL;20;-50%;-50%;Alto;86;;;;;;;;20;30;20;30;20;20;30;10;20;20;10;10
creme com aloe vera;BRL;140;21%;0%;Alto;99;0,41;1,14;;;;;;210;140;170;210;140;90;110;110;110;140;140;170
oleo de uva corporal;BRL;140;0%;55%;Alto;100;0,25;0,95;;;;;;110;140;90;170;140;140;140;140;140;170;170;170
oleo de melaleuca rosto;BRL;90;-18%;-18%;Alto;100;0,28;1,44;;;;;;110;110;110;90;90;140;110;90;90;110;70;90
principais oleos essenciais;BRL;170;-18%;-33%;Alto;100;0,11;1,18;;;;;;170;170;170;140;140;210;210;210;170;170;170;140
óleo da copaíba;BRL;170;-21%;-35%;Alto;98;0,27;0,95;;;;;;170;210;210;260;170;210;170;210;170;140;140;110
oleo de lavanda doterra;BRL;1300;0%;-19%;Alto;100;0,38;0,74;;;;;;1300;1000;1000;1000;1300;1600;1300;1600;1300;1300;1600;1300
oleo essencial copaiba laszlo;BRL;20;100%;0%;Alto;100;0,6;1,65;;;;;;30;10;10;20;10;30;20;10;20;10;10;20
os oleos essenciais;BRL;70;40%;-22%;Alto;87;0,46;1,4;;;;;;70;90;50;40;40;50;70;110;90;50;50;70
óleo de hortelã pimenta;BRL;2900;0%;21%;Alto;100;0,31;0,85;;;;;;2400;1900;1900;2400;3600;2900;2900;2900;2900;2900;2900;2900
benefícios óleos essenciais aromaterapia;BRL;10;0%;0%;Alto;92;0,24;0,55;;;;;;10;10;10;10;20;10;20;20;10;10;10;10
shampoo oleos essenciais;BRL;50;-29%;0%;Alto;100;0,45;1,63;;;;;;40;30;70;50;50;50;50;50;70;70;70;50
óleos essenciais para aromaterapia;BRL;170;0%;0%;Alto;100;0,46;1,22;;;;;;210;210;110;140;170;170;210;170;170;170;210;170
babosa gel;BRL;170;21%;-19%;Alto;100;0,27;0,9;;;;;;170;170;140;210;170;210;170;170;140;140;170;170
oleo alecrim no cabelo;BRL;20;-50%;0%;Alto;92;0,33;1,31;;;;;;10;10;20;10;10;10;20;30;40;20;30;10
shampoo com oleos essenciais;BRL;110;-22%;-36%;Alto;100;0,52;1,36;;;;;;90;70;90;90;110;170;110;110;110;90;110;70
beneficios oleo essencial copaiba;BRL;20;-33%;0%;Alto;71;;;;;;;;30;10;10;20;20;30;20;40;30;30;20;20
aromaterapia oleo essencial;BRL;30;50%;-25%;Alto;100;0,28;1,35;;;;;;40;30;40;50;40;40;50;40;30;20;20;30
oleo essencial para a pele;BRL;70;-44%;-29%;Alto;100;0,27;0,87;;;;;;70;70;70;50;50;70;70;70;70;90;40;50
oleos essenciais e beneficios;BRL;20;100%;-50%;Alto;99;0,11;0,76;;;;;;30;10;20;10;20;20;20;30;20;10;20;20
oleosessenciais;BRL;60500;-18%;-33%;Alto;100;0,54;1,53;;;;;;74000;60500;60500;60500;60500;74000;74000;74000;60500;60500;60500;49500
óleos essenciais tipos;BRL;110;0%;-36%;Alto;98;0,24;0,8;;;;;;140;110;70;90;90;110;110;110;110;90;110;90
oleo de melaleuca puro comprar;BRL;20;0%;-75%;Alto;100;0,57;1,57;;;;;;10;10;20;30;40;20;10;10;10;10;10;10
oleo essencial lime;BRL;70;0%;0%;Alto;94;0,34;1,09;;;;;;50;40;30;110;70;90;90;90;50;70;110;70
oleo essencial shampoo;BRL;20;-50%;-67%;Alto;100;0,78;1,13;;;;;;30;10;10;10;20;20;20;30;20;20;10;10
oleo essencial para sedução;BRL;110;-21%;22%;Alto;100;0,33;0,94;;;;;;90;90;50;110;90;110;140;110;140;140;170;110
oleo essencial de lavanda no shampoo;BRL;20;0%;0%;Alto;100;;;;;;;;10;10;10;10;20;30;30;20;20;10;10;10
óleo essencial cabelo;BRL;260;-19%;-34%;Alto;100;0,05;1,18;;;;;;320;320;320;320;210;320;320;320;260;260;320;210
creme de aloe vera;BRL;260;0%;-19%;Alto;100;0,35;1,09;;;;;;390;260;260;320;260;210;210;260;210;260;260;260
óleo essencial de limão tahiti;BRL;260;0%;-46%;Alto;99;0,27;1,2;;;;;;210;210;320;320;320;390;260;210;170;140;260;140
oleo de alecrim para cabelo;BRL;1600;-33%;60%;Alto;99;0,32;0,59;;;;;;880;880;1000;1300;1300;1600;1900;1600;1900;2400;1900;1600
ylang ylang no cabelo;BRL;20;0%;-50%;Alto;89;;;;;;;;20;20;10;20;20;30;20;20;20;10;20;10
exemplos de óleos essenciais;BRL;30;50%;-57%;Médio;35;0,23;0,68;;;;;;30;50;40;20;40;30;50;30;30;20;30;30
hidratação com óleo de uva;BRL;50;-20%;-43%;Médio;65;0,92;0,95;;;;;;50;50;50;50;40;70;90;50;70;50;50;40
oleo de laranja doterra;BRL;110;56%;100%;Alto;100;0,37;0,72;;;;;;70;70;70;140;110;140;140;110;90;90;90;140
oleo essencial de lavanda ingestão;BRL;10;-50%;-50%;Alto;100;;;;;;;;10;10;10;20;10;20;10;10;10;20;10;10
uso de oleo essencial;BRL;50;-20%;-43%;Alto;99;0,27;0,74;;;;;;70;70;40;50;40;50;50;50;70;50;40;40
oleo essencial de copaiba laszlo;BRL;50;40%;40%;Alto;100;0,27;1,1;;;;;;50;40;40;40;20;50;40;40;30;50;50;70
oleo essencial de lavanda doterra 15ml;BRL;30;50%;∞;Alto;100;0,44;0,78;;;;;;0;0;0;50;40;50;40;50;40;20;20;30
oleo essencial direto na pele;BRL;50;-29%;0%;Alto;69;;;;;;;;30;30;40;40;50;50;50;50;40;70;50;50
shampoo aloe;BRL;20;133%;250%;Alto;100;0,51;1,23;;;;;;10;10;20;20;10;10;20;40;10;30;40;70
tea tree shampoo benefícios;BRL;20;-50%;-75%;Alto;100;1,34;1,6;;;;;;30;30;10;10;30;30;20;30;20;20;20;10
aromaterapia óleos;BRL;30;100%;33%;Alto;100;0,5;1,2;;;;;;30;30;40;30;30;40;30;50;40;20;30;40
oleo essencial para corpo;BRL;20;-67%;-50%;Alto;100;0,32;1,02;;;;;;50;10;10;10;10;10;30;20;20;30;20;10
óleos essenciais benefícios;BRL;1300;-55%;-69%;Alto;99;0,21;0,77;;;;;;1600;1300;1000;1600;1300;1600;1600;1300;1600;1300;1300;590
oleo essencial para aromaterapia;BRL;90;-22%;0%;Alto;100;0,5;1,2;;;;;;70;90;90;70;70;110;110;110;70;90;90;70
tipos de óleos essenciais;BRL;390;0%;-18%;Alto;100;0,26;0,71;;;;;;480;390;260;320;320;390;390;390;390;320;390;320
oleo essencial de cravo como usar;BRL;30;1000%;1000%;Alto;92;0,51;1,05;;;;;;20;20;20;20;10;40;40;20;10;10;40;110
oleo essencial funciona;BRL;210;-19%;-19%;Alto;91;0,26;1,51;;;;;;170;170;140;170;140;210;260;210;210;210;210;170
tipos oleos essenciais;BRL;30;50%;0%;Alto;100;0,26;0,9;;;;;;20;30;30;30;20;30;30;30;30;20;20;30
óleo de alecrim cabelo;BRL;1300;0%;0%;Alto;100;0,33;0,87;;;;;;1600;1300;1000;1300;1000;1300;1000;1000;1300;1300;1300;1300
oleo de semente de uva phytoterapica;BRL;30;0%;0%;Alto;100;0,38;0,97;;;;;;30;10;40;20;30;30;30;20;20;30;20;30
aromaterapia;BRL;40500;0%;-18%;Alto;100;0,44;1,21;;;;;;49500;40500;40500;40500;40500;49500;49500;49500;49500;40500;40500;40500
oleo essencial de melaleuca para psoriase;BRL;50;0%;600%;Alto;100;0,32;1,2;;;;;;20;20;70;50;50;70;50;50;50;70;50;70
aromaterapia oleos essenciais;BRL;880;-34%;-61%;Alto;100;0,44;1,22;;;;;;1000;1300;1000;1000;1000;1000;880;880;720;590;720;390
oleo essencial propriedades;BRL;40;-20%;-43%;Alto;81;0,23;0,77;;;;;;50;30;30;40;30;50;50;50;50;50;30;40
óleo para aromaterapia;BRL;320;-19%;-33%;Alto;100;0,5;1,25;;;;;;320;260;260;320;260;390;390;390;260;320;390;260
creme semente de uva;BRL;70;-22%;0%;Alto;100;0,31;0,88;;;;;;70;50;70;70;50;90;90;110;70;90;90;70
oleo de hortela;BRL;3600;-19%;0%;Alto;100;0,32;1;;;;;;3600;2900;2400;3600;2900;3600;3600;3600;3600;3600;2900;2900
benefícios do óleo de alecrim no cabelo;BRL;70;-56%;-56%;Baixo;27;;;;;;;;70;50;70;50;50;70;50;50;70;90;70;40
sinergias de óleos essenciais;BRL;390;-18%;-33%;Alto;100;0,29;1,66;;;;;;390;320;320;320;320;390;390;390;390;390;390;320
tratamento com óleos essenciais;BRL;170;-18%;-33%;Alto;100;0,34;1,21;;;;;;210;170;140;170;170;170;210;170;140;170;170;140
shampoo com oleo de melaleuca;BRL;260;-19%;-35%;Alto;100;0,45;18,53;;;;;;210;170;210;320;260;260;320;320;260;210;210;170
óleo essencial de lemongrass;BRL;590;0%;0%;Alto;100;0,2;0,62;;;;;;590;590;590;590;480;720;720;590;590;590;880;590
óleos aromáticos;BRL;50;67%;-44%;Alto;100;0,49;1,7;;;;;;30;50;70;50;50;70;40;50;50;30;50;50
tipos de oleo essencial;BRL;70;0%;-22%;Alto;100;0,27;0,76;;;;;;50;70;70;70;50;90;90;70;90;70;70;70
oleo corporal uva;BRL;30;-60%;-50%;Alto;100;0,42;1,51;;;;;;20;40;20;40;30;30;50;30;40;50;20;20
óleo de alecrim para dormir;BRL;20;0%;-67%;Alto;86;;;;;;;;30;20;20;20;20;10;20;20;10;10;10;10
estudos sobre oleos essenciais;BRL;20;-33%;-33%;Alto;100;0,28;1,11;;;;;;20;20;20;20;20;20;30;30;20;30;20;20
oleo de hortela preço;BRL;50;-44%;25%;Alto;100;0,2;0,77;;;;;;70;30;30;40;40;50;70;90;50;90;70;50
oleo essencial de lavanda queimadura;BRL;20;0%;-50%;Médio;60;;;;;;;;20;20;20;20;10;20;20;30;20;10;20;10
óleo essencial de hortelã pimenta benefícios;BRL;170;-35%;-21%;Alto;99;0,16;0,77;;;;;;140;140;140;210;210;170;170;170;170;170;210;110
oleos essenciais indicações;BRL;50;0%;-43%;Alto;100;0,23;0,78;;;;;;50;40;40;50;40;50;70;50;50;40;50;40
óleos de aromaterapia;BRL;70;-22%;40%;Alto;100;0,48;1,75;;;;;;30;40;50;50;50;50;70;70;90;90;110;70
receita de óleo de alecrim;BRL;50;-40%;-67%;Baixo;1;;;;;;;;70;40;50;50;50;50;50;50;70;50;30;30
oleo essencial é bom;BRL;20;0%;-75%;Alto;100;0,26;0,76;;;;;;10;10;20;20;10;10;10;20;10;10;30;10
óleo de hortela;BRL;3600;-19%;0%;Alto;100;0,32;1;;;;;;3600;2900;2400;3600;2900;3600;3600;3600;3600;3600;2900;2900
oleo de alecrim no couro cabeludo;BRL;50;-29%;150%;Alto;90;0,33;1,18;;;;;;20;30;30;40;30;50;50;50;70;70;70;50
óleo de copaíba;BRL;12100;-18%;0%;Alto;100;0,23;0,96;;;;;;9900;9900;9900;12100;9900;14800;12100;12100;22200;14800;14800;12100
lavanda para acne;BRL;10;0%;-50%;Alto;71;;;;;;;;10;10;10;10;10;20;20;10;20;10;10;10
oleos essenciais e aromaterapia;BRL;30;0%;-50%;Alto;100;0,82;2,22;;;;;;30;30;30;30;30;20;30;30;30;20;20;20
quais os tipos de oleos essenciais;BRL;10;0%;-67%;Alto;100;;;;;;;;10;10;10;10;10;20;10;20;10;10;10;10
aromaterapia e oleos essenciais;BRL;50;33%;-43%;Alto;100;0,39;1,1;;;;;;40;70;70;70;40;90;70;70;40;30;50;40
quantos óleos essenciais existem;BRL;50;67%;-29%;Alto;100;0,35;0,98;;;;;;50;30;50;50;50;50;50;50;50;30;50;50
oleo essencial lime doterra;BRL;70;-29%;-29%;Alto;90;0,38;0,56;;;;;;70;50;50;170;90;90;70;70;70;70;30;50
terapia oleos essenciais;BRL;50;-29%;0%;Alto;100;0,49;1,61;;;;;;50;50;50;20;50;50;50;50;50;70;50;50
óleo essencial para couro cabeludo;BRL;70;0%;40%;Alto;100;0,11;0,89;;;;;;70;40;40;40;40;70;90;110;90;70;70;70
lemongrass óleo essencial;BRL;880;0%;-28%;Alto;100;0,19;0,66;;;;;;1000;720;880;880;880;1000;880;880;720;720;880;720
oleo essencial de lavanda para queimadura;BRL;20;100%;0%;Médio;65;;;;;;;;10;40;30;20;20;30;20;30;30;10;20;20
benefícios do óleo essencial de hortelã pimenta;BRL;170;0%;-19%;Alto;96;0,23;0,79;;;;;;170;170;140;170;110;140;210;210;170;170;170;170
oleo essencial aromaterapia;BRL;320;-19%;-33%;Alto;100;0,52;1,27;;;;;;260;320;320;320;320;390;480;390;320;320;480;260
oleo essencial vitamina c;BRL;20;-33%;-50%;Alto;100;;;;;;;;20;20;10;20;10;30;30;20;20;30;10;20
oleo essencial pode ser usado direto na pele;BRL;20;0%;100%;Alto;70;0,27;2,22;;;;;;10;20;10;20;20;20;10;10;20;20;20;20
oleo essencial de copaiba para cabelo;BRL;20;100%;100%;Médio;66;;;;;;;;10;10;10;10;10;20;20;20;30;10;30;20
efeito dos oleos essenciais;BRL;40;0%;-40%;Alto;100;0,23;1,03;;;;;;40;40;50;40;40;30;50;50;40;30;40;30
gel de aloe vera para pele;BRL;40;50%;-57%;Alto;100;0,45;0,84;;;;;;50;50;50;70;30;20;50;20;20;20;30;30
oleo essencial tea tree laszlo;BRL;50;0%;-29%;Alto;100;0,57;4,41;;;;;;70;70;50;50;30;50;70;50;70;50;40;50
0leos essenciais;BRL;20;-50%;-67%;Alto;100;;;;;;;;20;10;20;20;20;50;50;40;30;20;10;10
benefícios do óleo essencial de cravo;BRL;70;0%;0%;Alto;68;0,38;1,38;;;;;;50;50;50;70;70;70;90;110;110;70;90;70
fazer óleo de alecrim;BRL;40;25%;67%;Médio;53;;;;;;;;20;30;20;30;30;40;20;40;40;40;50;50
lime doterra benefícios;BRL;390;-33%;0%;Médio;36;0,38;0,77;;;;;;210;210;260;880;480;480;320;320;260;390;320;260
tudo sobre óleos essenciais;BRL;90;-22%;-36%;Alto;100;0,33;0,97;;;;;;90;90;70;90;70;90;110;110;70;90;90;70
oleos essenciais funciona;BRL;390;0%;-46%;Alto;100;0,35;1,54;;;;;;480;390;320;320;320;480;480;390;390;320;320;320
óleo essencial lemongrass;BRL;1600;19%;19%;Alto;100;0,22;0,7;;;;;;1600;1300;1300;1300;1300;1900;1900;1900;1600;1600;1900;1900
oleo de alecrim caseiro;BRL;170;-44%;-87%;Médio;38;;;;;;;;320;210;170;210;210;210;170;90;110;90;70;50
óleo caseiro de alecrim;BRL;30;-50%;-86%;Baixo;17;;;;;;;;40;20;30;30;30;30;20;20;20;20;20;10
óleos essenciais para a pele;BRL;90;-22%;-22%;Alto;100;0,33;0,95;;;;;;90;90;70;50;50;90;110;110;110;90;90;70
aromaterapia com oleos essenciais;BRL;50;40%;75%;Alto;93;0,39;1,38;;;;;;70;50;30;50;40;50;70;50;50;50;70;70
oleo de alecrim é bom para o cabelo;BRL;140;-18%;27%;Médio;65;0,34;0,56;;;;;;140;110;110;140;90;140;110;140;170;170;170;140
oleo de lavanda para dormir;BRL;880;22%;0%;Alto;100;0,26;0,69;;;;;;720;590;720;1000;880;1000;880;720;720;720;720;880
oleo essencial copaiba beneficios;BRL;480;0%;0%;Alto;95;0,37;1,16;;;;;;480;480;480;480;390;590;480;720;590;480;480;480
oleo essencial terapeutico;BRL;70;40%;40%;Alto;100;0,42;1,16;;;;;;50;70;70;70;40;90;70;90;90;50;70;70
óleos essenciais terapêuticos;BRL;30;50%;50%;Alto;100;0,41;1,18;;;;;;30;40;20;30;30;20;40;40;40;20;10;30
gel de babosa;BRL;6600;22%;-33%;Alto;100;0,27;0,79;;;;;;8100;8100;6600;8100;6600;8100;8100;6600;6600;5400;6600;6600
oleo essencial couro cabeludo;BRL;40;0%;100%;Alto;100;0,3;1,1;;;;;;30;40;20;40;40;30;40;50;50;40;40;40
oleo essencial copaiba doterra beneficios;BRL;70;40%;-22%;Alto;100;0,35;0,71;;;;;;70;70;90;110;70;110;70;70;70;50;70;70
óleo essencial de alfazema;BRL;140;0%;21%;Alto;100;0,33;0,95;;;;;;140;110;110;110;140;140;110;140;110;170;140;170
beneficios oleos essenciais;BRL;210;0%;-34%;Alto;97;0,22;0,91;;;;;;320;260;210;210;210;260;260;260;260;210;210;210
oleo de alecrim no cabelo como usar;BRL;90;-55%;-29%;Alto;83;;;;;;;;70;90;140;170;110;90;90;90;70;110;70;50
oleo essencial melaleuca laszlo;BRL;30;50%;50%;Alto;100;0,41;0,97;;;;;;40;20;20;20;30;30;50;30;40;20;40;30
oleo de alecrim pro cabelo;BRL;480;-46%;-19%;Alto;100;0,32;0,65;;;;;;390;140;140;390;590;720;590;480;590;720;480;390
óleo de alecrim caseiro;BRL;260;-33%;86%;Médio;66;;;;;;;;90;140;170;260;210;390;390;320;260;390;320;260
oleo de alecrim para caspa;BRL;20;-33%;-50%;Alto;83;0,47;0,57;;;;;;20;30;20;10;20;20;20;20;40;30;30;20
oleo essencial laranja doterra;BRL;70;-22%;0%;Alto;100;0,38;0,75;;;;;;50;50;50;70;50;50;70;90;70;90;70;70
oleo essencial de lavanda amantikir;BRL;90;0%;0%;Alto;100;0,29;1,27;;;;;;90;70;90;70;90;140;110;90;50;70;90;70
oleo de lavanda queimadura;BRL;20;0%;∞;Baixo;10;;;;;;;;0;0;0;30;20;20;20;20;10;20;20;20
oleo essencial de laranja doterra;BRL;70;-22%;-22%;Alto;98;0,38;0,75;;;;;;70;70;90;90;50;90;90;50;70;90;70;70
sinergias óleos essenciais;BRL;390;0%;-33%;Alto;100;0,38;1,73;;;;;;390;390;390;320;390;480;390;390;320;320;390;320
óleo essencial natural;BRL;140;-18%;-33%;Alto;100;0,49;1,54;;;;;;170;140;110;110;90;170;170;140;170;170;140;140
oleo essencial para acalmar a pele;BRL;20;200%;200%;Alto;100;0,4;0,85;;;;;;30;10;20;10;20;10;10;10;20;10;30;30
óleo essencial estimulante;BRL;110;22%;-21%;Alto;100;0,42;1,41;;;;;;110;110;70;110;90;90;110;140;110;90;90;110
benefícios do oleo de alecrim para o cabelo;BRL;260;0%;23%;Médio;39;0,34;0,81;;;;;;260;210;170;260;260;210;260;260;260;320;320;320
óleo de copaíba cabelo;BRL;50;-43%;0%;Alto;78;0,2;0,82;;;;;;40;50;70;70;50;50;50;10;110;70;50;40
banho de ylang ylang;BRL;50;0%;100%;Alto;83;;;;;;;;30;20;20;20;10;20;170;170;70;20;20;20
benefícios óleos essenciais;BRL;210;0%;-34%;Alto;97;0,22;0,91;;;;;;320;260;210;210;210;260;260;260;260;210;210;210
benefícios dos óleos essenciais;BRL;720;-18%;-18%;Alto;95;0,23;0,8;;;;;;720;720;590;720;720;880;880;880;880;880;720;720
quais os benefícios dos óleos essenciais;BRL;50;0%;0%;Alto;100;0,21;0,5;;;;;;50;30;50;50;40;70;70;70;70;50;70;50
óleo de copaíba no cabelo;BRL;480;-46%;86%;Alto;79;0,41;1,51;;;;;;260;210;260;320;390;390;390;320;1300;720;480;390
óleo vegetal de aloe vera;BRL;70;-56%;-43%;Alto;100;0,35;0,95;;;;;;50;70;70;50;70;50;70;50;70;90;50;40
lemon doterra pode ingerir;BRL;50;50%;∞;Alto;95;0,36;0,6;;;;;;0;0;0;0;0;0;40;50;70;140;210;210
aromaterapia essências;BRL;110;0%;-21%;Alto;100;0,33;1,49;;;;;;140;90;140;110;70;90;110;140;90;110;110;110
oleos essenciais artigos;BRL;40;150%;25%;Médio;42;0,37;0,76;;;;;;40;50;20;20;20;40;50;40;20;20;50;50
oleo de lavanda ansiedade;BRL;30;50%;50%;Alto;100;0,34;0,59;;;;;;30;50;30;30;20;20;40;40;20;20;50;30
oleos essenciais e funções;BRL;40;-25%;-25%;Alto;91;0,22;1,28;;;;;;40;40;40;40;40;50;50;50;20;40;40;30
óleo de copaíba para cabelo;BRL;1000;-62%;0%;Alto;91;0,38;1,16;;;;;;480;480;590;880;880;880;880;1000;3600;1900;1000;720
óleo de alecrim no cabelo;BRL;1600;-16%;-16%;Alto;98;0,29;0,65;;;;;;1600;1300;1000;1300;1300;1600;1900;1600;1600;1900;1900;1600
óleos naturais;BRL;720;-18%;-33%;Alto;100;0,42;1,13;;;;;;720;880;720;880;720;880;880;880;720;720;720;590
propriedades óleos essenciais;BRL;70;0%;-44%;Alto;96;0,22;0,97;;;;;;70;90;50;70;70;70;70;90;70;50;90;50
melhor oleo essencial;BRL;390;-19%;0%;Alto;100;0,39;1,27;;;;;;320;320;320;320;320;480;480;480;480;480;480;390
óleo de hortelã puro;BRL;70;40%;133%;Alto;100;0,23;0,6;;;;;;40;50;50;90;70;70;90;90;90;50;70;70
ingerir oleo essencial de lavanda;BRL;40;-25%;-40%;Alto;97;;;;;;;;50;40;40;40;30;40;40;30;30;40;30;30
lime oleo essencial;BRL;50;-20%;-20%;Alto;100;0,34;0,71;;;;;;40;50;30;90;70;40;40;50;50;50;70;40
óleo essencial de cravo benefícios;BRL;170;-35%;-58%;Alto;85;0,28;1,15;;;;;;210;210;210;320;170;170;140;140;140;170;170;110
receita oleo de alecrim;BRL;20;-50%;-50%;Baixo;15;;;;;;;;20;20;10;20;10;20;20;30;20;20;20;10
