Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
maquiagem acne;BRL;50;0%;0%;Alto;100;0,9;1,75;;;;;;70;50;50;50;50;50;70;40;50;50;50;50
tratamento de argila no rosto;BRL;20;-67%;-50%;Alto;98;0,37;1,11;;;;;;20;10;10;20;10;10;20;20;10;30;10;10
argila para rosto comprar;BRL;40;0%;-71%;Alto;100;0,82;1,83;;;;;;70;50;40;40;40;50;50;20;20;20;10;20
kit tratamento melasma;BRL;20;50%;-25%;Alto;100;0,77;2,06;;;;;;30;20;20;40;20;30;10;30;30;20;20;30
oq e poros;BRL;70;-18%;29%;Baixo;33;0,36;0,74;;;;;;50;50;50;70;70;50;70;90;70;110;90;90
produtos para reduzir oleosidade do rosto;BRL;20;0%;-50%;Alto;100;1,61;2,1;;;;;;20;40;20;40;20;20;20;20;30;10;10;10
argila funciona;BRL;10;-50%;-50%;Baixo;27;;;;;;;;10;10;10;20;10;10;10;10;10;20;10;10
esfoliação para pele acneica;BRL;320;-33%;-33%;Alto;100;0,49;1,41;;;;;;320;260;260;210;260;390;390;260;210;390;260;260
produtos bom para acne;BRL;90;-44%;-55%;Alto;100;0,74;1,61;;;;;;90;90;90;110;50;70;90;50;90;90;70;50
pode usar argila branca todos os dias;BRL;30;0%;50%;Baixo;0;;;;;;;;30;20;40;20;40;40;30;30;30;30;20;30
tratamento para fechar poros;BRL;40;-40%;-25%;Alto;100;0,61;2;;;;;;40;40;50;40;40;50;40;40;20;50;30;30
tratamento poros abertos;BRL;70;22%;57%;Alto;100;0,71;2,29;;;;;;90;70;70;90;40;110;70;70;70;90;90;110
poro aberto;BRL;170;0%;-35%;Médio;44;0,88;3,57;;;;;;210;210;210;170;170;210;210;170;140;170;170;170
produto para fechar poros;BRL;140;0%;-35%;Alto;99;1,31;2,37;;;;;;170;170;170;140;170;140;140;140;140;110;110;110
quanto tempo dura a argila verde;BRL;20;0%;∞;Médio;50;;;;;;;;0;0;0;0;0;0;40;30;30;30;30;30
clareador manchas pele;BRL;90;-22%;40%;Alto;100;0,87;1,96;;;;;;70;70;90;90;50;140;70;70;70;90;90;70
melhores produtos para pele oleosa;BRL;480;-18%;-33%;Alto;100;1,59;2,99;;;;;;480;480;390;480;480;590;590;480;390;390;320;320
quanto tempo devo ficar com a máscara de argila no rosto;BRL;20;50%;200%;Baixo;4;;;;;;;;20;20;10;20;20;20;30;30;10;20;10;30
ácido para poros abertos;BRL;20;-67%;-50%;Alto;100;0,84;2,22;;;;;;20;40;20;10;10;10;10;10;20;30;10;10
fotos de poros dilatados;BRL;40;33%;0%;Médio;49;;;;;;;;40;70;40;40;30;30;50;30;20;30;30;40
tratamento para fechar poros do rosto;BRL;40;-25%;-25%;Alto;100;0,34;2,12;;;;;;70;30;20;30;40;50;50;40;20;40;30;30
tratamento para clareamento de pele;BRL;40;0%;-20%;Alto;100;0,69;1,65;;;;;;40;40;40;70;50;40;40;40;30;40;40;40
tratamento rosto oleoso;BRL;20;0%;0%;Alto;100;1,96;2,43;;;;;;10;10;10;30;20;20;30;20;30;20;10;20
clareador para rosto;BRL;260;-19%;-19%;Alto;100;0,8;2,76;;;;;;210;260;260;320;320;320;260;260;210;260;320;210
melhores produtos acne;BRL;30;-67%;-80%;Alto;100;1,44;3,1;;;;;;40;30;30;30;20;50;40;40;40;30;30;10
tratamento facial com argila;BRL;30;0%;0%;Alto;87;0,49;1,16;;;;;;40;20;30;40;30;30;30;30;20;30;20;30
limpeza de pele para cravos e espinhas;BRL;20;-50%;-50%;Alto;100;0,37;1,12;;;;;;20;20;40;20;20;20;20;20;20;20;20;10
não pode deixar a argila secar no rosto;BRL;70;40%;-22%;Baixo;1;;;;;;;;70;70;90;50;50;90;110;50;50;50;40;70
poros aparentes;BRL;30;50%;50%;Médio;63;;;;;;;;20;40;30;30;30;50;30;30;30;20;20;30
pode passar argila branca no rosto;BRL;10;-33%;∞;Baixo;0;;;;;;;;0;0;0;0;0;0;0;0;30;30;50;20
quantos minutos deixar a argila branca no rosto;BRL;30;25%;25%;Baixo;0;;;;;;;;20;30;40;30;20;40;30;40;40;40;40;50
tratamento para oleosidade;BRL;40;0%;-20%;Alto;100;1,65;2,39;;;;;;50;40;40;40;30;70;30;50;30;40;20;40
argila modo de usar;BRL;30;0%;-40%;Médio;61;;;;;;;;50;50;20;30;30;40;20;20;30;30;40;30
composição argila branca;BRL;20;100%;100%;Médio;55;;;;;;;;20;10;10;10;10;10;20;30;20;10;20;20
esfoliante de argila branca;BRL;50;-40%;-57%;Alto;100;0,27;0,72;;;;;;90;50;40;70;70;50;50;50;50;50;90;30
poros aberto;BRL;210;0%;0%;Médio;57;0,42;3,51;;;;;;260;260;260;210;210;260;210;140;210;210;140;210
poros rosto;BRL;90;0%;-50%;Alto;77;0,2;2,05;;;;;;70;90;70;110;90;110;110;90;90;70;90;70
redutor de poros dilatados;BRL;50;29%;125%;Alto;100;1,58;2,38;;;;;;40;40;40;30;40;40;40;40;50;70;90;90
usar máscara da espinha;BRL;260;24%;∞;Baixo;8;0,35;1,12;;;;;;90;390;320;320;390;320;320;320;320;210;260;260
clareamento facial;BRL;4400;-19%;-33%;Alto;100;0,79;2,76;;;;;;5400;5400;4400;5400;4400;4400;4400;4400;4400;5400;5400;4400
poros abertos bochecha;BRL;20;0%;-67%;Alto;81;;;;;;;;10;10;20;20;20;20;20;10;20;10;10;10
posso passar argila branca no rosto todos os dias;BRL;20;200%;0%;Baixo;0;;;;;;;;10;20;20;20;20;40;30;40;10;10;30;30
tratamento fechar poros;BRL;30;-33%;-33%;Alto;100;0,83;2,01;;;;;;40;30;30;40;30;30;30;40;30;30;30;20
argila para mancha;BRL;260;-34%;-34%;Alto;94;0,33;0,93;;;;;;320;260;260;260;260;260;320;260;260;320;260;210
serum poros dilatados;BRL;110;0%;22%;Alto;100;1,88;3,52;;;;;;90;90;110;140;110;110;90;110;70;110;90;110
uso de argila;BRL;10;0%;-67%;Médio;33;0,3;0,51;;;;;;20;20;10;10;20;10;10;20;10;10;10;10
argila vermelha beneficios para o rosto;BRL;40;-40%;-40%;Médio;47;;;;;;;;40;20;40;30;40;40;30;30;20;50;50;30
clareador de rosto;BRL;1600;0%;0%;Alto;100;0,72;2,78;;;;;;1300;1600;1300;1600;1600;1600;1600;1300;1300;1600;1600;1600
creme argila branca;BRL;90;0%;-36%;Alto;100;0,25;0,79;;;;;;70;110;90;140;70;90;90;110;90;90;90;90
os poros;BRL;50;0%;40%;Baixo;29;;;;;;;;50;70;50;30;40;50;50;70;70;70;70;70
cuidado com pele oleosa;BRL;390;0%;-18%;Alto;100;1,6;2,53;;;;;;390;390;390;390;390;480;390;390;320;320;320;320
argila branca modo de usar;BRL;30;33%;-20%;Alto;70;;;;;;;;40;40;40;30;20;20;30;30;20;30;30;40
quais argilas usar no rosto;BRL;40;-40%;0%;Alto;95;0,12;1,11;;;;;;20;30;10;30;20;40;70;40;50;50;50;30
mascara para pele oleosa com acne;BRL;210;21%;-47%;Alto;100;0,89;3,53;;;;;;260;210;210;320;260;390;260;140;140;140;110;170
poros dilatados como resolver;BRL;70;-60%;-71%;Alto;100;0,41;2,95;;;;;;70;90;140;110;140;20;90;70;30;50;30;20
limpar pele oleosa;BRL;70;40%;40%;Alto;100;1,62;2,22;;;;;;50;50;90;90;70;90;90;70;50;50;70;70
mascaras para pele oleosa e com acne;BRL;40;0%;-78%;Alto;100;1,12;2,43;;;;;;110;90;50;20;30;30;20;20;10;20;20;20
hidratante clareador para o rosto;BRL;30;50%;-73%;Alto;100;1,14;2,79;;;;;;70;40;50;30;30;10;20;30;20;20;30;30
melhores argilas para o rosto;BRL;170;0%;91%;Alto;100;0,36;1,09;;;;;;110;110;140;140;140;210;260;210;210;210;260;210
ativo para acne;BRL;210;50%;-19%;Alto;100;0,12;0,89;;;;;;210;210;140;110;170;210;390;260;260;140;210;210
argila para clarear manchas;BRL;50;40%;40%;Alto;98;0,6;2,13;;;;;;70;40;50;70;40;70;70;70;70;50;70;70
maneira correta de usar argila no rosto;BRL;20;-50%;0%;Baixo;1;;;;;;;;10;20;30;20;20;20;20;20;20;20;20;10
argila branca tira mancha do rosto;BRL;20;-33%;0%;Alto;93;;;;;;;;30;20;10;20;20;20;30;10;20;30;20;20
creme clareador de pele;BRL;4400;23%;-33%;Alto;100;0,67;1,79;;;;;;5400;4400;5400;5400;4400;5400;4400;4400;3600;4400;5400;5400
argila verde propriedades;BRL;110;22%;-21%;Médio;44;0,4;1,11;;;;;;170;140;110;90;90;140;140;140;90;90;110;110
hidratante para rosto acneico;BRL;40;-71%;-60%;Alto;100;1,88;2,62;;;;;;30;10;10;40;30;40;50;50;50;70;30;20
modo de usar argila no rosto;BRL;30;0%;-40%;Baixo;31;;;;;;;;50;40;40;20;30;20;30;40;20;30;30;30
pó de argila verde;BRL;70;-29%;0%;Alto;98;0,36;0,64;;;;;;40;70;30;50;20;70;70;70;110;70;50;50
mascara para acne;BRL;390;0%;-18%;Alto;100;0,45;1,54;;;;;;390;320;390;390;320;390;480;390;260;320;320;320
argila branca cicatrizante;BRL;20;-33%;0%;Alto;82;;;;;;;;20;20;20;20;30;30;20;20;30;30;20;20
argila para manchas na pele;BRL;40;0%;0%;Alto;97;;;;;;;;40;30;20;30;40;50;40;50;40;40;30;40
procedimento para diminuir poros abertos;BRL;20;0%;100%;Alto;100;1,35;2,33;;;;;;20;10;30;20;20;20;20;20;20;20;10;20
mascara acne;BRL;260;0%;-46%;Alto;100;0,75;4,2;;;;;;320;260;390;260;260;320;260;260;210;210;260;210
produtos para amenizar poros dilatados;BRL;20;200%;200%;Alto;100;0,63;2,17;;;;;;20;20;20;10;10;10;10;20;10;10;10;30
creme clareador para a pele;BRL;30;200%;200%;Alto;100;0,65;1,63;;;;;;20;30;40;30;30;20;20;10;30;10;20;30
diminuir poros abertos;BRL;10;0%;-75%;Alto;100;0,49;2,13;;;;;;20;20;20;10;20;10;20;10;10;10;10;10
limpeza de pele oleosa;BRL;260;53%;0%;Alto;100;1,56;2,39;;;;;;260;260;260;320;170;320;320;210;170;170;260;260
melhores produtos pele oleosa;BRL;70;0%;-22%;Alto;100;1,61;4,88;;;;;;50;70;70;90;70;90;90;50;50;70;30;70
os melhores produtos para acne;BRL;20;-50%;-33%;Alto;100;0,79;2,26;;;;;;30;20;20;30;30;20;30;10;30;40;20;20
produto para diminuir oleosidade do rosto;BRL;40;25%;67%;Alto;100;0,92;2,21;;;;;;50;40;30;70;30;50;40;30;20;40;30;50
sabonete de argila branca clareia a pele;BRL;260;85%;182%;Alto;100;0,6;0,89;;;;;;170;260;210;260;260;260;210;320;260;260;320;480
argila rosa em pó;BRL;70;0%;-29%;Alto;99;0,38;0,83;;;;;;70;50;50;50;50;90;90;70;50;50;50;50
kit para manchas;BRL;10;0%;0%;Alto;100;;;;;;;;10;10;10;10;10;10;10;10;10;10;10;10
procedimento estetico para fechar poros;BRL;20;200%;50%;Alto;100;0,79;1,94;;;;;;40;30;20;30;20;30;20;30;20;10;20;30
poros do rosto dilatados;BRL;50;-40%;-40%;Alto;99;0,31;2,29;;;;;;40;50;70;90;40;40;40;30;30;50;30;30
não deixar a argila secar no rosto;BRL;90;-33%;-92%;Baixo;12;;;;;;;;210;210;210;110;90;90;70;30;20;30;30;20
argila verde e cinza;BRL;20;0%;-80%;Alto;87;;;;;;;;40;20;20;20;20;20;20;10;20;10;10;10
benefícios da argila branca para o rosto;BRL;260;22%;86%;Baixo;22;0,4;1,11;;;;;;210;210;210;140;140;260;260;260;260;320;210;390
cuidado pele oleosa;BRL;210;-18%;-56%;Alto;100;1,64;2,56;;;;;;210;260;210;260;260;320;260;260;210;170;210;140
benefícios da argila branca pro rosto;BRL;20;33%;0%;Baixo;14;;;;;;;;40;10;10;10;20;20;20;20;30;30;20;40
dermocosmeticos pele oleosa;BRL;30;-25%;-40%;Alto;100;1,61;5,14;;;;;;20;30;30;30;20;30;50;40;20;40;20;30
argila branca no rosto beneficios;BRL;90;-36%;-36%;Baixo;13;0,36;0,82;;;;;;90;90;50;70;50;70;90;90;70;110;90;70
pode deixar a argila secar;BRL;30;0%;-25%;Baixo;1;;;;;;;;40;40;30;40;20;40;40;20;20;30;30;30
melhores mascaras para acne;BRL;10;0%;0%;Alto;100;0,41;1,65;;;;;;10;10;20;20;10;20;20;10;10;10;10;10
argila branca para que tipo de pele;BRL;20;0%;-33%;Baixo;32;;;;;;;;20;10;20;20;20;40;30;40;30;20;20;20
argila rosa e vermelha;BRL;10;0%;-33%;Alto;79;;;;;;;;10;10;20;10;10;20;20;10;20;20;10;20
argila verde esfoliante;BRL;40;-33%;-60%;Alto;96;;;;;;;;70;50;50;70;40;40;50;40;20;30;20;20
facial clareador;BRL;30;50%;0%;Alto;100;0,72;1,63;;;;;;10;90;10;10;20;20;20;10;20;20;10;30
pele oleosa produtos;BRL;390;0%;-71%;Alto;100;1,55;3,38;;;;;;480;590;590;590;390;480;320;260;260;210;210;210
argila branca beneficios para a pele;BRL;30;100%;-60%;Médio;38;;;;;;;;70;40;30;30;20;30;30;40;20;10;30;20
mascara poros dilatados;BRL;10;0%;-50%;Alto;100;;;;;;;;20;10;20;10;10;10;10;10;10;10;10;10
clareador para o rosto;BRL;1000;0%;-23%;Alto;100;0,77;2,79;;;;;;1000;1000;1000;1000;1000;1000;1000;1000;880;1000;1000;1000
creme facial acne;BRL;30;-75%;-75%;Alto;100;0,58;2,05;;;;;;30;40;30;40;20;30;50;40;30;40;20;10
argila branca comprar;BRL;720;-33%;23%;Alto;100;0,29;1,25;;;;;;390;390;480;720;720;1000;1000;720;590;880;720;590
esfoliante facial preço;BRL;20;100%;-50%;Alto;88;0,49;1,33;;;;;;30;30;20;20;20;20;20;20;20;10;20;20
cosméticos para pele oleosa;BRL;40;0%;-25%;Alto;100;1,35;2,51;;;;;;40;50;30;30;20;50;70;40;40;30;30;30
redução de poros dilatados;BRL;40;-57%;-40%;Alto;100;1,59;3,53;;;;;;30;50;30;30;30;90;40;40;50;70;30;30
uso da argila;BRL;50;-40%;-57%;Baixo;3;;;;;;;;50;90;40;30;40;50;70;50;40;50;50;30
argila para manchas;BRL;260;-34%;-34%;Alto;94;0,33;0,93;;;;;;320;260;260;260;260;260;320;260;260;320;260;210
nao pode deixar a argila secar;BRL;90;0%;-47%;Baixo;2;;;;;;;;110;110;140;110;90;90;90;90;70;90;90;90
oleosidade pele;BRL;50;40%;40%;Alto;100;0,89;3,52;;;;;;30;50;40;70;40;70;40;40;70;50;50;70
clareador e hidratante;BRL;30;50%;50%;Alto;100;0,76;3,14;;;;;;20;30;20;90;50;30;30;30;20;20;20;30
creme clareador para o rosto;BRL;5400;0%;22%;Alto;100;0,89;2,79;;;;;;4400;5400;5400;5400;4400;5400;5400;5400;5400;6600;6600;6600
acne inflamatória;BRL;90;29%;0%;Médio;62;;;;;;;;90;70;50;50;90;110;90;110;90;70;90;90
ácido para poros dilatados;BRL;390;23%;0%;Alto;100;1,58;3,22;;;;;;390;390;320;390;320;480;390;320;320;260;320;320
argila verde natural;BRL;110;-18%;-36%;Alto;98;0,44;1,55;;;;;;70;110;90;110;90;90;110;90;140;110;90;90
mascara de argila preta quanto tempo deixar;BRL;20;0%;-67%;Baixo;0;;;;;;;;10;20;30;20;10;20;20;20;20;10;10;10
que tipo de argila usar no rosto;BRL;20;0%;-50%;Médio;65;0,32;0,6;;;;;;20;10;10;10;20;20;20;20;20;10;20;10
argila branca clareia manchas de acne;BRL;50;-56%;0%;Alto;78;0,81;5,26;;;;;;50;40;50;40;40;50;50;20;20;90;50;40
hidratante pele com acne;BRL;110;-36%;-36%;Alto;100;1,63;3,24;;;;;;110;90;140;90;70;140;140;140;170;140;140;90
maquiagem para pele acneica;BRL;110;27%;100%;Alto;100;0,47;1,11;;;;;;140;140;140;90;90;110;90;110;110;110;140;140
argila branca com limão;BRL;20;0%;0%;Médio;35;;;;;;;;20;20;10;30;10;50;30;20;10;20;20;20
creme clareador de rosto;BRL;590;-19%;0%;Alto;100;0,79;2,78;;;;;;590;590;590;720;480;590;590;590;480;590;590;480
diminuir os poros dilatados;BRL;10;0%;-89%;Alto;100;0,8;2,12;;;;;;40;10;20;20;10;10;10;10;0;10;10;10
efeito rebote espinhas;BRL;20;0%;∞;Alto;85;;;;;;;;0;20;20;20;20;20;30;40;20;30;20;30
argila branca pode usar todos os dias;BRL;70;57%;22%;Médio;35;;;;;;;;70;50;70;90;50;70;90;90;50;70;110;110
argila clareia o rosto;BRL;20;-50%;0%;Alto;73;;;;;;;;10;20;30;20;10;10;20;20;10;20;10;10
argila verde e preta;BRL;50;-40%;-57%;Alto;85;;;;;;;;70;50;70;70;50;50;50;50;40;50;50;30
pele oleosa cuidados;BRL;320;0%;-19%;Alto;100;1,6;2,42;;;;;;320;320;320;320;320;320;390;320;210;260;210;260
tratamento para cravo;BRL;480;0%;-19%;Alto;100;0,32;0,96;;;;;;590;480;480;590;480;480;480;390;390;390;480;390
argila branca preparo;BRL;20;-50%;100%;Baixo;16;;;;;;;;10;20;20;10;10;20;20;10;10;40;30;20
argila rosa clareia a pele;BRL;110;0%;-47%;Alto;72;;;;;;;;140;170;140;110;90;110;110;90;90;90;70;90
argila verde com melaleuca;BRL;20;0%;-33%;Alto;91;0,54;1,14;;;;;;40;20;30;30;30;20;20;30;10;20;20;20
mascara de argila pode secar;BRL;40;0%;-25%;Baixo;23;;;;;;;;40;50;40;50;30;50;70;30;40;30;30;30
tratamento oleosidade rosto;BRL;30;100%;0%;Alto;100;2,01;3,87;;;;;;20;40;40;30;40;40;30;20;20;10;20;20
propriedade da argila verde;BRL;260;-19%;-34%;Baixo;6;0,37;1,11;;;;;;320;260;210;260;210;260;260;260;260;260;210;210
quais as melhores argilas para o rosto;BRL;50;-43%;-43%;Alto;100;0,36;0,85;;;;;;50;30;40;30;40;50;70;50;50;70;70;40
quais os melhores produtos para pele oleosa;BRL;30;0%;-40%;Alto;100;1,61;2,55;;;;;;20;40;30;40;30;50;30;40;30;30;30;30
eliminar poros abertos;BRL;20;0%;-50%;Alto;100;;;;;;;;10;30;20;20;40;30;30;40;10;10;10;10
tratamento para espinhas e manchas;BRL;70;-29%;-44%;Alto;100;1,14;2,12;;;;;;90;70;50;70;50;50;70;50;90;70;70;50
clareador do rosto;BRL;320;-19%;-33%;Alto;100;0,71;2,76;;;;;;260;260;390;390;260;320;320;260;210;320;260;260
qual argila usar;BRL;70;-20%;-56%;Médio;48;;;;;;;;70;110;40;50;50;70;90;70;70;50;70;40
cuidados com pele oleosa;BRL;390;0%;-18%;Alto;100;1,6;2,53;;;;;;390;390;390;390;390;480;390;390;320;320;320;320
poros inflamados rosto;BRL;30;50%;200%;Alto;89;;;;;;;;10;10;10;20;40;30;40;50;30;20;20;30
creme clareador da pele;BRL;50;0%;0%;Alto;100;0,74;1,66;;;;;;70;50;70;70;50;70;50;70;40;50;50;50
argila para linhas de expressão;BRL;70;-22%;-22%;Alto;91;0,58;3,5;;;;;;70;50;50;50;50;40;50;70;50;90;70;70
clareador manchas rosto;BRL;320;0%;-18%;Alto;100;1,63;2,96;;;;;;320;320;320;390;320;320;320;390;260;320;390;320
creme clareador rosto;BRL;1900;0%;0%;Alto;100;0,8;2,79;;;;;;2400;1900;1900;2400;1900;1900;1900;1900;1600;2400;2400;2400
kit esfoliante;BRL;110;57%;-35%;Alto;100;0,49;2,08;;;;;;140;140;140;110;110;90;110;90;90;70;90;110
argila verde quantos minutos;BRL;30;-50%;-33%;Baixo;3;;;;;;;;30;30;20;40;40;30;40;30;30;40;30;20
creme clareador de;BRL;20;200%;0%;Alto;99;0,6;5,18;;;;;;10;20;20;10;20;30;30;20;10;10;20;30
hidratante clareador facial;BRL;40;0%;-40%;Alto;99;1,52;2,64;;;;;;50;70;40;40;30;30;30;40;30;30;30;30
hidratante rosto acne;BRL;30;0%;200%;Alto;100;1,98;2,64;;;;;;20;20;20;10;20;10;20;10;70;30;40;30
argila com;BRL;20;0%;0%;Alto;87;;;;;;;;10;40;10;10;10;30;20;20;10;20;20;20
fechar poros produtos;BRL;30;0%;-71%;Alto;100;1,03;2,34;;;;;;40;20;40;40;50;50;10;20;20;20;20;20
melhor mascara para pele oleosa;BRL;20;0%;-50%;Alto;100;1,1;3,63;;;;;;20;30;20;20;20;30;30;20;20;10;10;10
pele oleosa mascara;BRL;20;0%;0%;Alto;82;;;;;;;;10;20;10;20;20;30;10;10;10;10;20;10
argila verde nas costas;BRL;30;100%;-50%;Baixo;21;;;;;;;;20;30;40;30;10;30;20;40;30;10;50;20
esfoliante pro rosto;BRL;480;23%;-19%;Alto;100;0,6;1,2;;;;;;590;480;480;480;390;590;480;390;390;390;390;480
mascara para pele oleosa e com acne;BRL;40;0%;-78%;Alto;100;1,12;2,43;;;;;;110;90;50;20;30;30;20;20;10;20;20;20
argila preta e verde;BRL;70;40%;0%;Alto;98;;;;;;;;50;70;50;70;50;70;70;70;90;50;70;70
argila preta no rosto;BRL;880;-41%;-41%;Médio;47;0,35;1,11;;;;;;1000;720;720;1000;1000;1000;1300;880;720;1000;720;590
creme clareador para rosto;BRL;170;-33%;-33%;Alto;100;0,89;2,81;;;;;;210;170;170;210;170;170;110;140;140;210;210;140
mascara para poros dilatados;BRL;50;67%;-29%;Alto;100;1,1;2,31;;;;;;30;70;90;50;50;40;70;40;30;30;30;50
tratamento de clareamento de pele;BRL;70;0%;-44%;Alto;100;0,74;1,72;;;;;;110;90;70;70;70;70;70;70;70;50;40;50
argila branca clareia a pele antes e depois;BRL;70;120%;0%;Médio;46;;;;;;;;90;90;90;90;70;110;70;70;50;50;50;110
mascara de argila para clarear manchas;BRL;30;0%;-71%;Alto;100;0,66;1,59;;;;;;30;40;20;20;20;20;40;20;20;20;20;20
produto bom para pele oleosa;BRL;90;22%;0%;Alto;100;1,59;2,37;;;;;;90;140;70;110;110;140;70;70;90;90;110;110
cuidados para pele oleosa;BRL;170;0%;-35%;Alto;100;1,67;2,56;;;;;;170;210;170;210;170;210;210;170;140;170;210;170
tratamento acne e manchas;BRL;20;-50%;-33%;Alto;100;1,13;2,16;;;;;;10;10;20;10;10;40;30;10;20;40;40;20
máscara para acne;BRL;390;0%;-18%;Alto;100;0,45;1,54;;;;;;390;320;390;390;320;390;480;390;260;320;320;320
sabonete para cravo no rosto;BRL;30;0%;-50%;Alto;83;;;;;;;;40;20;20;10;70;70;50;30;10;10;10;10
clareador de pele rosto;BRL;880;48%;48%;Alto;100;0,85;2,79;;;;;;880;720;880;880;880;1000;880;880;880;880;880;1300
clareadores facial;BRL;170;24%;0%;Alto;100;0,89;2,79;;;;;;170;170;140;170;170;140;140;140;170;170;210;210
creme clareador de manchas;BRL;1300;46%;19%;Alto;100;0,83;5,18;;;;;;1300;1300;1300;1600;1300;1300;1000;1000;1000;1300;1600;1900
creme clareador do rosto;BRL;70;-43%;-56%;Alto;100;0,79;2,79;;;;;;70;50;70;70;70;70;50;90;40;70;70;40
pode usar argila verde e branca no mesmo dia;BRL;10;-67%;∞;Baixo;1;;;;;;;;0;0;0;0;0;40;30;20;20;30;10;10
esfoliante de rosto;BRL;1000;-12%;-32%;Alto;100;0,75;1,43;;;;;;1000;1000;880;1000;880;1300;1000;1000;1000;1000;1000;880
fechar poros da pele;BRL;30;0%;0%;Alto;100;0,42;1,86;;;;;;50;10;20;30;20;30;20;40;20;20;30;20
mascara de argila cinza;BRL;110;-18%;-47%;Alto;98;0,36;0,6;;;;;;140;140;110;110;90;140;110;90;110;110;90;90
qual argila clareia a pele;BRL;720;0%;49%;Médio;65;0,41;0,81;;;;;;480;590;590;590;590;720;720;720;720;880;880;880
argila branca realmente clareia a pele;BRL;40;33%;33%;Alto;83;;;;;;;;30;40;20;40;30;30;50;50;30;30;40;40
creme clareador para manchas no rosto;BRL;30;33%;0%;Alto;100;0,87;2,79;;;;;;20;50;40;40;20;50;20;10;30;30;30;40
mascara poros;BRL;40;25%;0%;Alto;99;0,63;2,46;;;;;;50;40;20;30;50;30;40;30;40;40;30;50
skin care argila preta;BRL;50;0%;67%;Alto;82;;;;;;;;20;40;70;40;50;70;40;40;40;50;50;50
esfoliação e mascara de argila;BRL;20;-50%;-50%;Alto;94;0,34;0,97;;;;;;30;20;20;30;20;40;20;30;20;20;10;10
creme para clareamento do rosto;BRL;40;67%;-44%;Alto;100;0,85;2,76;;;;;;50;50;70;70;20;40;40;40;30;30;40;50
poros abertos nariz;BRL;50;150%;0%;Alto;91;0,34;3,56;;;;;;70;50;70;90;50;40;70;70;40;20;40;50
produto clareador de pele;BRL;720;22%;22%;Alto;100;0,71;1,67;;;;;;590;720;590;720;480;720;720;720;720;720;880;880
amenizar poros dilatados;BRL;30;0%;0%;Alto;100;1,56;3,38;;;;;;20;30;20;50;20;30;20;20;20;20;40;20
clareadores;BRL;590;0%;0%;Alto;100;0,49;1,16;;;;;;720;590;480;480;480;590;590;480;480;480;590;480
creme para o rosto clareador;BRL;140;24%;200%;Alto;100;0,77;2,78;;;;;;110;90;70;70;50;90;90;140;140;170;320;210
pasta de argila;BRL;30;-33%;-60%;Alto;82;;;;;;;;30;40;30;30;40;30;50;30;30;30;40;20
serum para poros dilatados;BRL;170;24%;24%;Alto;100;1,67;2,52;;;;;;140;140;140;110;210;210;210;140;140;170;210;210
tratamento cravo;BRL;140;22%;-35%;Alto;99;0,34;1,31;;;;;;140;170;170;140;140;140;140;140;110;90;110;110
qual argila para clarear a pele;BRL;30;-25%;0%;Alto;77;0,25;1,63;;;;;;20;20;20;20;20;30;30;20;40;40;40;30
tratar pele oleosa;BRL;40;0%;0%;Alto;100;1,79;2,51;;;;;;40;50;50;50;30;70;50;40;40;30;40;30
tratamento para poros dilatados;BRL;720;0%;0%;Alto;100;0,84;2,35;;;;;;720;720;590;720;720;590;590;720;590;720;720;720
esfoliante argila branca;BRL;40;0%;-20%;Alto;100;0,34;1;;;;;;40;50;30;30;40;50;30;30;30;40;30;40
argila branca melasma;BRL;30;0%;-50%;Alto;93;;;;;;;;40;30;40;40;30;40;20;20;40;20;20;20
cuidados com a pele oleosa produtos;BRL;70;-60%;-82%;Alto;100;1,67;3,17;;;;;;110;140;90;70;70;70;90;40;30;50;30;20
posso usar argila verde é branca no mesmo dia;BRL;10;-60%;∞;Baixo;0;;;;;;;;0;0;0;0;0;0;0;0;30;50;40;20
argila e;BRL;20;0%;-67%;Médio;63;;;;;;;;20;20;30;20;30;30;20;20;20;10;20;10
limpeza de pele cravos e espinhas;BRL;320;-19%;-19%;Alto;100;0,32;1,69;;;;;;260;260;260;320;390;320;320;320;390;320;320;260
antes e depois argila verde;BRL;70;-40%;-67%;Baixo;13;;;;;;;;70;70;90;90;90;110;70;70;90;50;50;30
argila clareia a pele;BRL;170;21%;-35%;Alto;96;0,36;0,76;;;;;;260;210;170;170;170;170;170;140;110;140;170;170
argilas para clarear a pele;BRL;1000;0%;81%;Alto;100;0,53;1,66;;;;;;720;880;880;1000;880;880;1000;1000;1000;1300;1600;1300
clareador de manchas da pele;BRL;20;0%;0%;Alto;100;0,72;1,89;;;;;;20;20;20;30;30;20;10;10;20;20;20;20
mascara facial pele oleosa;BRL;170;56%;-33%;Alto;100;2,06;3,58;;;;;;210;170;170;210;170;210;210;170;170;90;110;140
