Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
oleo essencial coentro;BRL;70;22%;267%;Alto;100;0,19;0,86;;;;;;50;40;40;50;90;90;110;110;90;90;70;110
galbano oleo essencial;BRL;90;0%;0%;Alto;100;0,29;1,02;;;;;;90;110;140;90;70;90;90;70;90;70;70;70
alecrim oleo essencial do terra;BRL;90;0%;-60%;Alto;74;0,36;0,49;;;;;;90;90;70;90;90;140;140;110;70;20;30;20
oleo essencial junipero;BRL;210;-19%;-19%;Alto;100;0,24;0,78;;;;;;260;170;210;170;170;260;260;210;210;260;260;210
oleos essenciais do terra catalogo;BRL;320;-56%;256%;Alto;100;0,38;0,8;;;;;;90;70;70;70;70;110;480;590;720;720;720;320
ylangylang;BRL;9900;0%;0%;Alto;94;0,31;1,19;;;;;;9900;9900;8100;8100;8100;9900;9900;9900;12100;9900;12100;9900
canela aromaterapia;BRL;210;-33%;-33%;Alto;85;0,46;1,18;;;;;;210;210;210;210;170;210;210;210;170;210;210;140
difusores para óleos essenciais;BRL;2900;-17%;-45%;Alto;100;0,49;1,01;;;;;;2900;2900;2400;2900;2400;3600;3600;3600;3600;2900;2900;2400
óleo vegetal natural;BRL;170;0%;-48%;Alto;100;0,32;0,97;;;;;;210;260;260;210;210;170;170;140;110;110;140;110
colar oleos essenciais;BRL;50;150%;-29%;Alto;100;0,33;0,65;;;;;;90;70;50;50;40;30;50;30;40;20;40;50
óleos vegetais;BRL;5400;0%;-18%;Alto;98;0,38;1,02;;;;;;6600;5400;4400;4400;4400;6600;6600;6600;6600;5400;5400;5400
oleo essencial bambu;BRL;110;-22%;-50%;Alto;100;0,26;0,79;;;;;;110;90;110;110;110;140;140;170;110;90;70;70
oleo de hortelã com pimenta;BRL;170;-29%;-44%;Alto;100;0,29;0,77;;;;;;70;70;140;110;90;140;480;590;140;70;90;50
comprar oleo vegetal;BRL;70;29%;-36%;Alto;100;0,49;1,46;;;;;;90;110;50;70;70;70;70;70;70;70;50;90
aromatizador para oleos essenciais;BRL;90;40%;-78%;Alto;100;0,63;1,21;;;;;;170;140;140;70;90;110;110;110;90;50;70;70
colar oleo essencial;BRL;480;0%;0%;Alto;100;0,34;0,76;;;;;;590;480;480;390;390;480;590;590;390;480;390;480
aromatizador com oleo essencial;BRL;170;0%;-33%;Alto;100;0,63;1,16;;;;;;210;170;210;140;170;260;260;210;170;140;140;140
oleos essenciais olibano;BRL;70;40%;-22%;Alto;100;0,4;1,01;;;;;;70;90;70;70;40;40;70;90;50;50;70;70
oleo essencial aparelho;BRL;40;25%;0%;Alto;100;0,5;0,97;;;;;;40;30;50;30;50;30;50;50;70;40;40;50
oleo essencial violeta;BRL;40;-40%;-25%;Alto;100;0,42;1,02;;;;;;50;30;30;40;40;40;40;40;50;50;50;30
oleos essenciais camomila;BRL;30;50%;-40%;Alto;100;0,38;1;;;;;;50;40;30;20;40;20;50;40;30;20;50;30
aromatizador de oleos essenciais;BRL;140;-22%;-67%;Alto;100;0,66;1,61;;;;;;170;140;170;110;140;170;170;170;140;90;210;70
oleo essencial de alecrim no couro cabeludo;BRL;30;-25%;50%;Alto;94;0,5;1,15;;;;;;40;20;20;20;20;30;30;50;30;40;30;30
oleo essencial de lavanda como usar para dormir;BRL;70;100%;100%;Alto;92;0,37;2,9;;;;;;50;40;30;40;20;40;50;90;70;70;170;140
oleo essencial piperita;BRL;50;0%;∞;Alto;100;0,29;0,7;;;;;;0;0;0;0;70;90;90;70;50;50;70;50
aromaterapia geranio;BRL;70;-20%;-43%;Alto;98;0,14;0,96;;;;;;50;50;70;70;50;70;70;50;70;50;40;40
comprar oleos vegetais;BRL;40;-60%;-71%;Alto;100;0,39;1,15;;;;;;40;40;30;50;20;30;50;40;40;50;30;20
difusor oleo essencial;BRL;6600;0%;-45%;Alto;100;0,54;1,05;;;;;;6600;6600;6600;5400;5400;6600;8100;6600;5400;5400;6600;5400
pinho oleo essencial;BRL;40;-25%;-25%;Alto;100;0,33;0,87;;;;;;40;40;30;20;40;30;50;40;30;40;30;30
oleos essenciais serenity;BRL;30;-50%;-33%;Alto;100;0,38;0,78;;;;;;20;40;30;10;30;50;50;20;30;40;20;20
umidificador para oleo essencial;BRL;390;0%;-34%;Alto;100;0,38;0,87;;;;;;590;320;320;210;260;480;390;390;390;390;480;390
fazer óleo de alecrim;BRL;40;25%;67%;Médio;53;;;;;;;;20;30;20;30;30;40;20;40;40;40;50;50
óleo de olíbano;BRL;2900;0%;-56%;Alto;100;0,31;0,77;;;;;;4400;3600;2900;2900;2900;2900;2900;2900;2400;2400;2400;2400
oleo vegetal;BRL;33100;-18%;-18%;Alto;96;0,4;1,16;;;;;;33100;27100;27100;27100;27100;33100;33100;33100;33100;33100;33100;27100
oleos essenciais estimulantes;BRL;140;57%;-35%;Alto;100;0,42;1,49;;;;;;210;210;170;170;170;140;110;140;90;70;110;110
oleo essencial gaulteria;BRL;10;200%;50%;Alto;100;;;;;;;;20;20;10;20;10;10;10;10;10;10;10;30
umidificador óleo essencial;BRL;590;23%;-33%;Alto;100;0,42;0,87;;;;;;590;480;480;480;390;590;590;590;480;480;720;590
óleo natural;BRL;1300;-23%;0%;Alto;100;0,42;1,17;;;;;;1000;1300;1000;1300;1000;1300;1300;1300;1300;1300;1300;1000
aromaterapia a cura pelos óleos essenciais;BRL;210;0%;-21%;Alto;100;0,44;1,41;;;;;;170;260;210;210;260;320;390;260;170;110;90;110
base da quimica dos oleos essenciais;BRL;30;0%;-60%;Alto;100;0,31;0,66;;;;;;50;30;40;20;30;40;20;30;20;20;30;20
pomander oleos essenciais;BRL;40;-71%;-50%;Alto;100;0,44;1,38;;;;;;40;30;20;20;50;50;40;50;50;70;20;20
incenso oleo essencial;BRL;30;-33%;-33%;Alto;100;0,27;1,38;;;;;;20;30;30;30;10;40;50;50;30;30;30;20
oleo de vegetal;BRL;140;0%;0%;Alto;84;0,34;1,46;;;;;;140;110;90;140;110;110;140;140;140;140;140;140
oleos essenciais uberlandia;BRL;50;-50%;-78%;Alto;100;0,49;1,34;;;;;;90;70;40;40;30;50;50;50;50;40;50;20
oleo essencial vela;BRL;50;-25%;-40%;Alto;100;0,35;1,47;;;;;;40;20;40;70;40;40;70;50;50;40;50;30
oleo essencial unhas;BRL;40;-25%;-25%;Alto;97;;;;;;;;40;30;30;40;50;50;50;40;20;40;30;30
óleo de alecrim caseiro;BRL;260;-33%;86%;Médio;66;;;;;;;;90;140;170;260;210;390;390;320;260;390;320;260
neroli oleo essencial;BRL;90;57%;0%;Alto;100;0,32;0,91;;;;;;90;90;90;90;70;110;70;140;90;70;90;110
oleos essenciais umidificador;BRL;70;29%;0%;Alto;100;0,4;0,89;;;;;;50;30;50;40;50;70;70;90;50;70;110;90
oleo essencial umidificador;BRL;170;21%;-35%;Alto;100;0,38;0,82;;;;;;170;90;110;140;90;170;260;260;140;140;170;170
oleo essencial canfora;BRL;70;40%;0%;Alto;100;0,38;1,2;;;;;;110;70;50;70;70;90;70;70;90;50;70;70
oleo de alecrim do terra;BRL;140;-18%;-47%;Alto;100;0,34;0,67;;;;;;170;140;140;140;140;210;210;210;90;110;70;90
oleos vegetais puros;BRL;880;-46%;-61%;Alto;100;0,35;1,13;;;;;;880;880;880;880;880;1000;1000;880;880;720;720;390
natura oleos essenciais;BRL;40;100%;-20%;Alto;100;0,65;1,75;;;;;;40;50;30;20;40;70;50;50;30;20;50;40
menta oleo essencial;BRL;50;-29%;0%;Alto;100;0,38;0,97;;;;;;50;30;40;40;40;50;50;30;40;70;40;50
óleo de hortelã;BRL;3600;-19%;0%;Alto;100;0,32;1;;;;;;3600;2900;2400;3600;2900;3600;3600;3600;3600;3600;2900;2900
serum com oleos essenciais;BRL;30;0%;-20%;Alto;100;1,09;3,18;;;;;;50;30;40;30;10;30;30;40;30;40;40;40
óleo olíbano;BRL;1000;0%;-38%;Alto;100;0,31;0,71;;;;;;1600;1000;1300;1000;880;1300;1300;1300;1000;1000;1000;1000
oleo essencial cidreira;BRL;30;50%;-25%;Alto;100;0,3;0,48;;;;;;20;40;20;20;20;30;20;40;30;20;30;30
óleo essencial de limão do terra;BRL;50;0%;-57%;Alto;100;0,38;0,76;;;;;;50;70;50;70;40;50;50;50;50;30;20;30
chakras e oleos essenciais;BRL;70;40%;-22%;Alto;94;0,98;1,71;;;;;;90;70;50;90;70;90;110;70;70;50;70;70
olíbano óleo essencial benefícios;BRL;210;-19%;0%;Alto;99;0,33;0,84;;;;;;210;170;170;320;390;320;140;260;210;210;210;170
receita de óleo de alecrim;BRL;50;-40%;-67%;Baixo;1;;;;;;;;70;40;50;50;50;50;50;50;70;50;30;30
oleo de hortela;BRL;3600;-19%;0%;Alto;100;0,32;1;;;;;;3600;2900;2400;3600;2900;3600;3600;3600;3600;3600;2900;2900
vela oleo essencial;BRL;90;-29%;-64%;Alto;100;0,53;1,83;;;;;;90;90;110;90;70;140;110;140;110;70;70;50
óleo de hortelã puro;BRL;70;40%;133%;Alto;100;0,23;0,6;;;;;;40;50;50;90;70;70;90;90;90;50;70;70
óleo de limão para tomar;BRL;50;67%;150%;Alto;100;;;;;;;;40;20;70;50;50;50;50;40;40;30;50;50
oleos essenciais oregano;BRL;20;0%;-50%;Alto;94;0,33;0,67;;;;;;30;30;20;30;20;30;30;20;30;20;20;20
oleo essencial de hortelã pimenta como usar;BRL;50;180%;180%;Alto;100;0,29;1,02;;;;;;40;40;50;30;30;40;30;110;40;50;70;140
oleo essencial do terra limao;BRL;50;-33%;-60%;Alto;100;0,38;0,76;;;;;;50;40;50;50;50;70;50;70;30;30;30;20
óleo essencial de bambu aromaterapia;BRL;40;-80%;-67%;Alto;100;0,44;1,52;;;;;;70;50;40;40;40;50;50;50;30;50;40;10
oleo essencial cardamomo;BRL;260;-19%;-19%;Alto;100;0,2;0,85;;;;;;210;210;210;260;210;260;260;260;260;260;390;210
oleos essenciais chakras;BRL;70;0%;-44%;Alto;100;0,75;2,05;;;;;;50;70;70;70;70;70;50;50;70;50;40;50
oleos essenciais weleda;BRL;30;-33%;-50%;Alto;100;0,4;2,33;;;;;;30;50;20;50;50;30;30;20;30;30;30;20
oleo essencial cassia;BRL;70;120%;22%;Alto;99;0,33;0,91;;;;;;50;50;40;50;40;50;70;70;50;50;210;110
oleo essencial de lavanda no umidificador;BRL;30;67%;0%;Alto;100;0,45;1;;;;;;40;30;20;10;20;20;30;30;20;30;50;50
oleo olíbano;BRL;1000;0%;-38%;Alto;100;0,31;0,71;;;;;;1600;1000;1300;1000;880;1300;1300;1300;1000;1000;1000;1000
oleo vegetal alecrim;BRL;110;-36%;-18%;Alto;100;0,38;1,15;;;;;;110;90;70;70;90;110;110;110;140;140;110;90
cardamomo oleo essencial;BRL;140;-21%;-35%;Alto;100;0,38;1;;;;;;110;90;90;90;110;110;140;140;110;140;260;110
oleo essencial mmartan;BRL;40;-25%;0%;Alto;100;0,3;0,82;;;;;;30;50;40;30;20;50;40;30;30;40;40;30
velas aromaticas com oleos essenciais;BRL;110;0%;-59%;Alto;100;0,52;1,21;;;;;;170;90;140;110;70;110;110;110;140;70;90;70
repelente oleo essencial;BRL;50;150%;-44%;Alto;100;0,38;1,31;;;;;;90;50;90;50;50;70;50;30;20;20;30;50
difusor de ambiente com oleos essenciais;BRL;50;0%;-25%;Alto;100;0,69;1,19;;;;;;50;70;70;40;20;30;50;40;30;30;90;30
oleos essenciais copaiba;BRL;40;100%;-43%;Alto;100;0,36;1,11;;;;;;70;50;50;40;20;40;50;40;50;20;40;40
umidificador para oleos essenciais;BRL;140;50%;50%;Alto;100;0,27;0,65;;;;;;260;110;90;70;140;140;170;140;110;140;210;210
oleo vegetal organico;BRL;50;0%;0%;Alto;100;0,4;1,36;;;;;;70;50;30;70;50;40;50;70;70;70;70;70
oleo vegetal comprar;BRL;50;0%;-56%;Alto;100;0,46;1,83;;;;;;70;50;50;50;40;50;50;70;40;40;50;40
óleo essencial olíbano benefícios;BRL;480;23%;-19%;Alto;100;0,36;0,81;;;;;;590;590;480;590;590;590;590;590;390;390;480;480
do terra limão siciliano;BRL;210;0%;-81%;Alto;100;0,33;0,79;;;;;;260;210;260;260;210;320;260;320;170;50;70;50
elevation oleo essencial;BRL;70;-29%;-44%;Alto;100;0,33;0,88;;;;;;70;50;50;50;50;70;70;50;70;70;50;50
essencia lavanda;BRL;1000;0%;0%;Alto;100;0,57;3,74;;;;;;880;880;1000;1000;1000;1300;1300;1300;1000;1000;1000;1000
breathe oleos essenciais;BRL;50;-29%;25%;Alto;100;0,33;0,92;;;;;;50;40;30;50;30;50;40;70;70;70;70;50
oleo essencial purify;BRL;40;-40%;-57%;Alto;100;0,38;2,2;;;;;;40;40;40;30;30;30;30;40;40;50;30;30
óleo essencial de alecrim benefícios para o cabelo;BRL;260;24%;-64%;Alto;79;0,32;1,32;;;;;;480;390;320;260;260;210;210;210;170;210;210;260
umidificador de oleo essencial;BRL;170;-18%;-33%;Alto;100;0,32;0,8;;;;;;140;110;170;140;110;170;170;210;140;170;210;140
oleo essencial maracuja;BRL;70;-29%;0%;Alto;100;0,46;0,91;;;;;;50;50;50;50;50;90;90;70;70;70;90;50
difusor de ambiente para oleos essenciais;BRL;40;133%;0%;Alto;100;0,6;1,22;;;;;;50;50;50;50;20;50;30;40;40;30;30;70
umidificador oleos essenciais;BRL;110;-47%;-65%;Alto;100;0,32;0,72;;;;;;140;110;110;110;90;140;140;140;110;170;110;90
oleo vegetal puro;BRL;480;0%;-33%;Alto;100;0,34;1,13;;;;;;590;590;390;390;320;480;480;480;480;480;590;480
óleo de olíbano puro;BRL;50;0%;-78%;Alto;100;0,28;0,82;;;;;;90;50;70;70;40;70;50;30;30;20;30;20
oleo alecrim para cabelo;BRL;110;22%;57%;Alto;99;0,27;0,83;;;;;;110;70;70;110;140;170;170;70;50;90;170;110
loja de cosméticos naturais;BRL;320;50%;-19%;Alto;100;0,84;2,14;;;;;;320;390;390;390;260;390;480;480;390;260;260;390
óleo de jojoba orgânico;BRL;140;50%;24%;Alto;100;0,33;1,01;;;;;;140;110;90;140;110;210;140;170;170;140;210;210
colar difusor;BRL;8100;-19%;-45%;Alto;100;0,35;0,95;;;;;;9900;9900;9900;8100;8100;9900;9900;8100;8100;8100;8100;6600
difusor colar aromaterapia;BRL;70;-44%;-29%;Alto;100;0,39;1,15;;;;;;70;70;20;40;50;110;110;70;140;90;40;50
colar difusor pessoal;BRL;2900;21%;-19%;Alto;100;0,35;0,92;;;;;;2900;4400;3600;2400;2400;2400;2900;2900;2400;2400;2900;2900
colar difusor para aromaterapia;BRL;70;80%;-18%;Alto;100;0,33;1,05;;;;;;90;70;40;70;40;90;70;140;50;50;110;90
colar aromaterapia;BRL;2900;-21%;-34%;Alto;100;0,39;0,91;;;;;;2400;2400;2900;2900;2900;2900;2900;2900;2400;2400;2900;1900
colar difusor pessoal aromaterapia;BRL;140;100%;-56%;Alto;100;0,37;0,82;;;;;;170;170;210;210;170;170;140;90;90;70;70;140
colar difusor de aromaterapia;BRL;50;50%;0%;Alto;100;0,41;0,94;;;;;;50;70;70;40;40;50;50;40;20;20;50;30
colar difusor aromaterapia;BRL;590;85%;0%;Alto;100;0,41;1,04;;;;;;320;390;720;480;480;720;720;880;720;260;480;480
difusor colar;BRL;590;-19%;-34%;Alto;100;0,29;0,88;;;;;;720;720;590;480;480;480;590;720;590;480;590;390
aromaterapia difusor pessoal;BRL;70;0%;-36%;Alto;100;0,43;1,05;;;;;;70;70;90;50;70;70;70;70;50;70;90;70
aromaterapia colar;BRL;170;0%;-58%;Alto;100;0,33;0,86;;;;;;210;210;210;170;140;210;140;140;140;110;170;110
difusor aromaterapia colar;BRL;40;-50%;-71%;Alto;100;0,41;0,88;;;;;;40;20;50;50;70;50;30;30;30;40;40;20
colar para aromaterapia;BRL;480;23%;23%;Alto;100;0,34;0,8;;;;;;590;590;590;480;590;390;480;480;320;480;480;590
colar de aromaterapia;BRL;720;22%;0%;Alto;100;0,35;0,92;;;;;;720;720;720;880;880;880;880;720;480;590;720;720
colar de difusor;BRL;50;25%;-55%;Alto;100;0,21;0,74;;;;;;70;90;50;50;30;40;30;50;30;40;30;50
difusor de colar;BRL;70;-44%;0%;Alto;100;0,23;0,89;;;;;;70;50;50;50;90;50;50;70;30;90;50;50
colar difusor óleo essencial;BRL;320;0%;-18%;Alto;100;0,35;0,87;;;;;;320;260;320;320;260;260;260;320;390;320;390;320
difusor pessoal colar;BRL;390;50%;0%;Alto;100;0,37;0,91;;;;;;390;480;390;390;390;320;320;320;320;320;480;480
difusor pessoal;BRL;5400;0%;-46%;Alto;100;0,36;0,89;;;;;;8100;8100;6600;6600;5400;5400;6600;5400;4400;4400;5400;4400
colar difusor de óleo essencial;BRL;880;-32%;126%;Alto;100;0,34;0,81;;;;;;320;390;590;590;480;1000;1300;1300;1000;1300;1300;880
colares aromaterapia;BRL;50;-57%;-57%;Alto;100;0,51;1,36;;;;;;70;70;50;70;70;70;40;30;50;70;50;30
difusor pessoal aromaterapia;BRL;390;24%;-70%;Alto;100;0,41;0,99;;;;;;590;590;720;480;480;320;390;320;320;210;260;260
colar difusor de óleos essenciais;BRL;140;-50%;-50%;Alto;100;0,4;0,66;;;;;;140;140;170;140;110;170;210;110;140;140;210;70
colar com difusor;BRL;210;0%;-56%;Alto;100;0,32;0,8;;;;;;210;210;320;210;170;140;140;260;260;170;210;170
colar difusor curitiba;BRL;30;-50%;-50%;Alto;100;0,43;0,85;;;;;;20;40;50;110;40;40;20;20;30;20;10;10
colar difusor para óleos essenciais;BRL;70;-20%;-56%;Alto;100;0,33;0,73;;;;;;70;140;110;90;50;70;90;50;110;50;50;40
colar difusor para oleo essencial;BRL;50;-20%;-20%;Alto;100;0,4;0,72;;;;;;50;40;70;90;90;40;40;50;40;50;40;40
difusor oleo essencial colar;BRL;50;-20%;-43%;Alto;100;0,28;0,65;;;;;;90;70;70;40;40;40;40;50;20;50;70;40
difusor de oleo essencial colar;BRL;40;33%;-20%;Alto;100;0,29;0,77;;;;;;70;30;40;70;20;30;30;40;40;30;50;40
colar para óleo essencial;BRL;880;0%;-28%;Alto;100;0,32;0,68;;;;;;880;880;720;720;720;880;880;1000;720;720;720;720
colares de aromaterapia;BRL;720;22%;0%;Alto;100;0,35;0,92;;;;;;720;720;720;880;880;880;880;720;480;590;720;720
óleo vegetal de jojoba;BRL;1000;0%;0%;Alto;100;0,35;0,93;;;;;;880;880;880;880;1000;1300;1000;1000;1300;1000;1300;1000
óleo vegetal jojoba;BRL;320;-18%;-18%;Alto;100;0,35;1,03;;;;;;260;260;320;320;210;480;480;320;320;390;320;320
colar difusor oleos essenciais;BRL;30;50%;-40%;Alto;100;0,38;0,85;;;;;;30;20;40;30;40;10;30;30;30;20;20;30
difusores pessoais para aromaterapia;BRL;50;25%;-71%;Alto;100;0,38;0,82;;;;;;110;90;70;90;30;40;30;40;30;40;20;50
citronela óleo;BRL;110;57%;-35%;Alto;100;0,43;1,43;;;;;;170;90;140;210;140;170;110;90;70;70;70;110
difusor pessoal óleo essencial;BRL;140;29%;-57%;Alto;100;0,44;0,93;;;;;;140;170;170;210;110;140;90;140;110;70;110;90
colar com oleo essencial;BRL;90;40%;-22%;Alto;100;0,27;0,59;;;;;;90;90;140;90;90;50;70;110;70;50;110;70
colares difusores;BRL;8100;-19%;-45%;Alto;100;0,35;0,95;;;;;;9900;9900;9900;8100;8100;9900;9900;8100;8100;8100;8100;6600
óleo jojoba;BRL;880;0%;14%;Alto;100;0,31;0,92;;;;;;720;720;590;720;720;1000;880;1000;880;1000;1300;1000
colar para oleos essenciais;BRL;210;-35%;-35%;Alto;100;0,33;1,02;;;;;;260;260;260;210;170;210;170;170;170;170;170;110
colar difusor aromático;BRL;90;40%;-59%;Alto;100;0,42;1,18;;;;;;170;170;110;140;70;70;50;90;50;50;30;70
colar de oleo essencial;BRL;170;55%;-19%;Alto;100;0,38;0,76;;;;;;170;170;210;210;140;170;170;170;170;110;210;170
oleo de jojoba vegetal;BRL;90;-18%;80%;Alto;100;0,27;0,83;;;;;;40;30;20;40;70;140;110;110;70;110;140;90
difusor pessoal de oleo essencial;BRL;40;-29%;0%;Alto;100;0,41;0,9;;;;;;40;40;30;50;20;30;50;40;50;70;70;50
óleo de jojoba;BRL;12100;22%;22%;Alto;100;0,25;0,71;;;;;;8100;8100;8100;8100;8100;12100;9900;14800;14800;12100;22200;14800
colar difusor de aromas;BRL;210;-35%;-47%;Alto;100;0,34;0,99;;;;;;320;260;260;140;210;170;140;210;210;260;170;170
oleo vegetal de jojoba;BRL;1000;0%;0%;Alto;100;0,35;0,93;;;;;;880;880;880;880;1000;1300;1000;1000;1300;1000;1300;1000
colar difusor madeira;BRL;90;56%;56%;Alto;100;0,26;1,03;;;;;;90;70;70;50;70;90;70;70;70;90;70;140
óleo citronela;BRL;590;85%;22%;Alto;100;0,38;1,38;;;;;;720;590;720;880;590;720;590;390;390;390;480;720
oleo jojoba;BRL;880;0%;14%;Alto;100;0,31;0,92;;;;;;720;720;590;720;720;1000;880;1000;880;1000;1300;1000
difusor individual aromaterapia;BRL;40;200%;-40%;Alto;100;0,48;0,99;;;;;;50;70;50;50;70;40;50;20;20;10;30;30
jojoba oleo;BRL;170;-35%;-21%;Alto;100;0,32;0,81;;;;;;170;140;140;170;140;170;140;260;170;170;210;110
colar difusor pessoal cerâmica;BRL;140;27%;-33%;Alto;100;0,38;0,8;;;;;;170;170;260;170;140;140;170;140;110;110;110;140
óleo de citronela;BRL;3600;50%;-18%;Alto;100;0,36;1,29;;;;;;4400;3600;4400;5400;3600;4400;3600;2900;2400;2400;2400;3600
oleo de jojoba;BRL;12100;22%;22%;Alto;100;0,25;0,71;;;;;;8100;8100;8100;8100;8100;12100;9900;14800;14800;12100;22200;14800
difusor pessoal de aromas;BRL;30;100%;-50%;Alto;100;0,38;1,18;;;;;;50;30;20;30;20;50;30;30;40;10;10;20
colar difusor infantil;BRL;140;0%;0%;Alto;99;0,26;0,65;;;;;;90;110;110;90;170;90;110;170;140;170;170;170
oleo essencial sagrado feminino;BRL;30;-60%;-33%;Alto;100;0,64;1,71;;;;;;10;20;20;20;20;30;20;20;70;50;20;20
colar difusor ceramica;BRL;480;0%;-19%;Alto;100;0,3;0,85;;;;;;480;480;480;390;390;480;480;390;590;390;590;390
colar aromaterapia cerâmica;BRL;90;-29%;-55%;Alto;100;0,41;0,93;;;;;;140;70;110;110;90;70;90;70;40;70;110;50
difusor pessoal infantil;BRL;70;-29%;-44%;Alto;100;0,32;0,75;;;;;;70;110;70;90;70;70;90;70;90;70;50;50
colar difusor pessoal atacado;BRL;170;-33%;-33%;Alto;100;0,45;1,56;;;;;;210;210;210;140;140;170;170;260;260;210;110;140
oleo essencial de jojoba;BRL;260;85%;129%;Alto;100;0,33;0,8;;;;;;170;170;140;140;170;320;260;320;260;260;480;480
oleo essencial jojoba;BRL;70;57%;120%;Alto;100;0,39;1,27;;;;;;50;50;40;50;50;90;70;110;70;70;110;110
óleo vegetal de copaíba;BRL;480;0%;23%;Alto;100;0,34;1,29;;;;;;390;390;320;320;320;480;480;480;480;590;480;590
óleo essencial laranja doce phytoterápica;BRL;70;-40%;-73%;Alto;100;0,38;0,94;;;;;;90;70;70;70;50;70;50;70;50;50;40;30
óleo de pimenta com hortelã;BRL;30;33%;33%;Alto;100;0,37;1,36;;;;;;30;40;30;50;30;30;40;30;40;30;30;40
oleo jojoba puro;BRL;40;25%;67%;Alto;100;0,39;1,19;;;;;;20;20;50;20;30;40;50;40;70;40;40;50
de jojoba;BRL;20;100%;300%;Alto;100;;;;;;;;10;10;10;10;10;20;20;20;20;20;70;40
pingente difusor pessoal atacado;BRL;70;-40%;-40%;Alto;100;0,48;1,58;;;;;;90;70;70;110;50;50;70;50;70;50;30;30
argilas rosa;BRL;14800;0%;-18%;Alto;100;0,4;2,16;;;;;;14800;14800;14800;14800;12100;18100;18100;14800;14800;14800;14800;14800
difusor pessoal atacado;BRL;90;22%;120%;Alto;100;0,51;1,58;;;;;;50;110;40;90;50;50;90;140;110;90;50;110
oe limão siciliano;BRL;50;-20%;0%;Alto;91;0,44;0,62;;;;;;40;40;50;50;50;50;50;110;70;50;50;40
óleo vegetal de maracujá;BRL;140;0%;-33%;Alto;100;0,27;0,83;;;;;;140;170;110;110;140;170;170;170;140;140;110;140
óleo de hortelã pimenta preço;BRL;90;-40%;-73%;Alto;100;0,2;0,65;;;;;;110;170;110;210;140;140;110;70;40;50;20;30
hortela pimenta oleo;BRL;140;0%;-47%;Alto;100;0,31;0,77;;;;;;260;140;110;110;140;170;140;140;140;170;140;170
oleo hortela pimenta preço;BRL;50;0%;-50%;Alto;100;0,28;1,21;;;;;;40;50;50;70;70;90;70;50;50;20;10;20
oleo de hortelã pimenta comprar;BRL;70;-78%;-78%;Alto;100;0,33;0,86;;;;;;70;40;20;50;40;110;110;170;110;90;30;20
hortelã pimenta phytoterapica;BRL;50;0%;0%;Alto;100;0,49;1,39;;;;;;30;70;40;50;40;50;50;50;30;40;50;40
óleo de maracujá;BRL;390;-19%;0%;Alto;100;0,22;0,64;;;;;;390;390;260;390;320;390;480;390;320;480;390;390
óleo essencial lang lang;BRL;110;53%;271%;Alto;100;0,37;1,03;;;;;;40;30;50;50;50;70;70;110;170;170;390;260
argila rosa no rosto;BRL;210;-19%;-34%;Médio;47;0,36;1,1;;;;;;210;210;170;210;170;320;260;210;260;260;210;210
aromatizador pessoal colar;BRL;170;21%;-35%;Alto;100;0,38;1,11;;;;;;210;260;210;210;110;140;260;170;210;140;110;170
oleo de hortela preço;BRL;50;-44%;25%;Alto;100;0,2;0,77;;;;;;70;30;30;40;40;50;70;90;50;90;70;50
pimenta hortelã;BRL;90;-22%;-22%;Alto;75;1,08;2,52;;;;;;70;90;50;70;90;110;140;110;90;90;110;70
oe ylang ylang;BRL;50;0%;-56%;Alto;100;0,41;0,92;;;;;;70;50;90;50;50;70;70;50;50;40;70;40
oleo de maracuja;BRL;590;-33%;-33%;Alto;100;0,24;0,84;;;;;;590;590;590;590;480;720;720;590;590;720;720;480
óleo essencial ylang ylang afrodisíaco;BRL;210;-19%;-35%;Alto;100;0,35;1,04;;;;;;260;210;210;170;170;210;210;210;210;210;260;170
ylang lang;BRL;110;0%;56%;Alto;99;0,33;0,79;;;;;;110;110;90;90;110;90;110;110;110;140;170;140
óleos essenciais sagrado feminino;BRL;70;29%;200%;Alto;100;0,38;1,54;;;;;;40;50;50;70;70;140;90;50;50;70;70;90
aromaterapia difusor óleos essenciais;BRL;40;-67%;0%;Alto;100;0,67;1,18;;;;;;10;10;30;10;10;20;70;50;70;90;50;30
oleo afrodisiaco ylang ylang;BRL;30;0%;-50%;Alto;100;0,3;0,73;;;;;;30;30;40;20;20;30;20;20;30;20;20;20
qual o benefício da argila rosa;BRL;40;25%;67%;Médio;36;;;;;;;;40;30;20;30;40;30;50;40;40;40;30;50
argila rosa propriedades;BRL;70;0%;-29%;Baixo;28;;;;;;;;70;50;70;70;50;70;70;70;50;50;40;50
aromaterapia aromas;BRL;20;0%;100%;Alto;100;0,57;2,05;;;;;;10;20;20;20;20;20;30;20;10;20;30;20
oleo vegetal de copaiba;BRL;480;0%;23%;Alto;100;0,34;1,29;;;;;;390;390;320;320;320;480;480;480;480;590;480;590
