Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
cremes com acido hialuronico;BRL;4400;-18%;-33%;Alto;100;1,81;2,35;;;;;;6600;5400;4400;3600;3600;4400;4400;4400;3600;4400;4400;3600
melhor ácido hialurônico;BRL;1300;-19%;48%;Alto;100;1,65;2,56;;;;;;1600;1300;880;880;880;1300;1600;1600;1300;1600;1300;1300
pele seca e com acne;BRL;90;-59%;-36%;Alto;100;0,61;1,12;;;;;;70;50;50;50;40;70;90;140;110;170;90;70
ácido hialurônico de origem natural;BRL;170;-35%;-35%;Alto;100;1,25;2,31;;;;;;170;140;140;140;140;170;170;210;170;170;210;110
ácido hialurônico na pele;BRL;320;0%;-18%;Alto;100;1,01;2,28;;;;;;480;320;260;170;260;260;320;320;320;320;320;320
melhores hidratantes pele oleosa;BRL;110;-18%;-36%;Alto;100;2,07;3,9;;;;;;140;110;70;90;110;170;170;110;110;110;110;90
qual a finalidade do ácido hialurônico;BRL;30;-25%;50%;Alto;100;0,64;2,27;;;;;;40;30;20;30;30;30;30;40;30;40;30;30
vitamina c skincare;BRL;480;-19%;23%;Alto;100;1,42;2,99;;;;;;390;320;260;320;260;590;720;590;590;590;480;480
retinol mancha a pele;BRL;110;-50%;-22%;Alto;100;0,86;3,69;;;;;;110;170;90;140;110;110;140;110;110;140;170;70
clareador rosa mosqueta;BRL;170;-19%;50%;Alto;100;0,29;1;;;;;;50;90;70;110;110;170;210;170;170;260;260;210
vitamina c face;BRL;260;0%;-18%;Alto;100;1,58;3,05;;;;;;320;260;170;210;170;320;390;320;320;320;260;320
qual o melhor creme para o rosto com ácido hialurônico;BRL;90;-36%;40%;Alto;100;1,12;2,26;;;;;;50;70;50;40;50;90;90;170;140;110;140;70
serum retinol vitamina a;BRL;90;-29%;-44%;Alto;100;0,83;1,94;;;;;;70;90;110;90;90;170;90;110;140;70;40;50
skincare de pele;BRL;30;0%;∞;Alto;100;0,8;1,72;;;;;;0;0;0;90;70;70;50;30;20;10;10;10
vitamina c para a pele beneficios;BRL;40;100%;-20%;Alto;100;0,26;2,08;;;;;;50;70;40;30;30;50;50;50;30;20;30;40
vitamina c para a pele do rosto;BRL;170;24%;0%;Alto;100;1,55;2,72;;;;;;210;50;110;210;140;170;170;170;140;210;210;260
benefício da vitamina c para pele;BRL;880;-18%;-28%;Alto;99;0,33;2,07;;;;;;1000;1000;880;1000;1000;1300;1000;880;720;880;720;720
clareador com rosa mosqueta;BRL;140;24%;271%;Alto;100;0,31;0,88;;;;;;40;50;70;50;70;210;170;140;140;210;260;260
niacinamida ou vitamina c;BRL;50;0%;75%;Alto;100;0,86;5,6;;;;;;20;50;40;30;50;70;70;50;70;70;90;70
skin care para pele seca;BRL;260;-33%;0%;Alto;100;0,56;2,05;;;;;;210;210;140;210;140;260;320;260;260;390;260;260
vit c para rosto;BRL;70;0%;-22%;Alto;100;1,59;2,28;;;;;;50;50;50;70;90;50;70;90;50;70;70;70
serum para rosto oleoso;BRL;50;80%;80%;Alto;100;2;2,78;;;;;;70;40;40;30;30;40;70;70;30;50;50;90
beneficios da vitamina c na pele;BRL;390;-18%;-33%;Alto;98;0,33;2,08;;;;;;390;390;260;320;320;480;480;390;390;390;390;320
creme para rugas com ácido hialurônico;BRL;40;-20%;100%;Alto;100;1,11;2,27;;;;;;20;30;30;10;50;50;20;30;70;50;30;40
limpeza de pele para pele oleosa;BRL;110;0%;-36%;Alto;99;1,91;2,39;;;;;;90;140;110;110;110;140;110;90;70;70;110;70
benefícios do óleo de rosa mosqueta para o cabelo;BRL;260;-19%;53%;Baixo;26;0,13;0,48;;;;;;140;170;140;170;170;260;320;320;320;320;320;260
oleo de copaiba ingestao;BRL;30;33%;33%;Alto;99;;;;;;;;40;20;30;40;30;40;30;30;40;30;40;40
propriedades da copaiba;BRL;70;40%;-22%;Médio;62;0,19;1,51;;;;;;70;70;70;90;70;110;70;90;50;50;70;70
posso tomar óleo de andiroba;BRL;70;457%;3800%;Alto;72;1,79;6,46;;;;;;10;10;10;10;10;10;10;90;50;70;170;390
tipos de ácido hialurônico;BRL;320;0%;0%;Alto;100;1,3;3,17;;;;;;390;320;260;260;260;320;320;390;390;390;390;390
creme facial com ácido hialurônico;BRL;880;-32%;0%;Alto;100;1,93;2,58;;;;;;1000;880;880;720;590;720;880;880;1000;1300;1000;880
óleo natural para cabelo;BRL;210;-35%;-19%;Alto;100;0,33;1,06;;;;;;210;170;170;170;170;170;260;210;210;260;260;170
adcos hidratante pele oleosa;BRL;90;-55%;-55%;Alto;100;1,71;4,74;;;;;;110;90;110;70;90;90;110;140;90;110;110;50
ativos para pele mista;BRL;50;150%;67%;Alto;83;0,41;1,91;;;;;;70;30;20;20;30;70;50;70;50;20;50;50
ácido glicólico marcas;BRL;170;-50%;-78%;Alto;100;0,58;1,5;;;;;;260;210;170;210;170;170;210;170;110;140;110;70
óleo essencial para espinha;BRL;480;-19%;0%;Alto;97;0,43;1,1;;;;;;480;480;390;480;480;480;590;480;480;590;590;480
melhores hidratantes para pele oleosa;BRL;880;-18%;-41%;Alto;100;1,67;2,56;;;;;;880;880;880;880;720;880;1000;880;720;720;720;590
qual a função do ácido hialurônico na pele;BRL;50;0%;-44%;Alto;87;0,98;2,26;;;;;;110;50;30;40;20;50;70;30;40;50;50;50
creme hidratante para o rosto pele mista;BRL;70;-64%;-29%;Alto;100;1,7;2,63;;;;;;70;40;70;40;50;50;140;140;110;140;70;50
creme rosto pele oleosa;BRL;140;-47%;-57%;Alto;100;1,93;3,45;;;;;;170;210;110;140;110;140;170;170;140;170;170;90
cremes de rosto com ácido hialurônico;BRL;170;-21%;-35%;Alto;100;1,72;2,61;;;;;;210;170;170;210;140;170;170;170;140;140;140;110
ácido hialurônico para rosto;BRL;140;0%;50%;Alto;100;1,55;2,39;;;;;;110;110;70;70;90;140;110;140;140;210;210;210
hidratante controle de oleosidade;BRL;40;33%;100%;Alto;100;1,7;2,58;;;;;;50;20;50;40;40;50;50;50;40;30;50;40
benefícios da vitamina c para o rosto;BRL;590;22%;49%;Alto;100;1,5;2,06;;;;;;480;390;480;590;390;480;590;720;720;720;1000;880
hidratante para o rosto pele mista;BRL;210;-64%;-46%;Alto;100;1,6;2,63;;;;;;210;210;170;210;140;210;260;260;260;390;260;140
retinol vitamina c;BRL;210;0%;-19%;Alto;100;0,42;1,99;;;;;;210;170;140;170;170;260;210;260;210;210;210;210
sérum facial;BRL;2400;50%;89%;Alto;100;1,59;2,42;;;;;;1900;1900;1900;1900;1600;1900;2400;2400;2400;2400;2400;3600
óleo essencial para acne;BRL;480;-19%;-19%;Alto;97;0,33;0,84;;;;;;480;390;390;390;390;390;590;480;480;480;390;390
função ácido hialurônico;BRL;90;22%;0%;Alto;94;1,04;2,35;;;;;;140;90;50;70;90;110;140;110;90;90;90;110
ácido hialurônico skincare;BRL;90;-22%;40%;Alto;100;1,6;3,44;;;;;;50;50;40;50;50;40;140;170;110;90;110;70
vitamina c rosto;BRL;14800;-18%;-18%;Alto;100;1,58;2,93;;;;;;14800;14800;14800;14800;12100;14800;18100;14800;14800;18100;14800;14800
retinol produtos;BRL;50;-20%;-43%;Alto;100;0,88;2,31;;;;;;40;50;30;50;50;70;70;50;40;50;70;40
ácido glicólico mecanismo de ação;BRL;40;25%;∞;Baixo;9;0,52;2,54;;;;;;0;0;20;20;30;70;70;40;40;40;30;50
beneficios vitamina c pele;BRL;90;0%;-18%;Alto;100;0,33;2,07;;;;;;110;70;70;90;70;90;90;90;70;90;70;90
vitamina c para rosto;BRL;2400;0%;-33%;Alto;100;1,57;2,64;;;;;;2400;1900;1900;1900;1900;2900;2900;2400;2400;2400;2400;2400
creme rosto oleoso;BRL;50;-43%;-20%;Alto;100;1,6;2,58;;;;;;50;70;40;30;30;70;40;50;40;70;50;40
sabonete de oleo de rosa mosqueta;BRL;50;0%;40%;Alto;100;0,59;1,95;;;;;;30;50;40;30;20;30;50;70;50;70;70;70
skincare para pele madura;BRL;110;-19%;55%;Alto;100;0,9;4,6;;;;;;90;70;70;70;50;90;110;140;90;210;140;170
benefícios da vitamina c para a pele;BRL;720;-18%;0%;Alto;100;0,21;2,08;;;;;;720;720;590;880;720;880;880;880;720;880;720;720
creme com ácido hialurônico barato;BRL;40;-29%;67%;Alto;100;0,84;2,24;;;;;;20;40;10;20;30;50;30;70;50;70;50;50
peles com acne;BRL;1900;0%;0%;Alto;94;0,36;1,12;;;;;;1900;1900;1600;1900;1600;1900;2400;1900;1900;1900;1900;1900
vitamina cee para o rosto;BRL;480;-19%;-46%;Alto;100;1,55;2,56;;;;;;590;590;480;590;480;590;590;480;390;480;390;390
creme facial para pele oleosa;BRL;1300;-23%;-38%;Alto;100;1,72;2,5;;;;;;1300;1300;1000;1300;1000;1300;1300;1300;1300;1300;1000;1000
quais os benefícios da vitamina c para pele;BRL;70;-29%;-44%;Alto;98;0,38;2,05;;;;;;50;50;50;70;50;90;110;90;110;70;50;50
vitamina c para pele beneficios;BRL;70;-20%;-56%;Alto;100;0,38;2,08;;;;;;90;90;90;90;50;90;90;50;70;50;70;40
ácido hialurônico hidrata a pele;BRL;40;-25%;50%;Alto;100;1,66;2,35;;;;;;30;40;40;20;30;40;50;50;40;40;50;30
vit c rosto;BRL;480;0%;-18%;Alto;100;1,59;2,97;;;;;;480;390;480;480;480;590;590;590;480;590;590;590
cremes com ácido hialurônico;BRL;4400;-18%;-33%;Alto;100;1,81;2,35;;;;;;6600;5400;4400;3600;3600;4400;4400;4400;3600;4400;4400;3600
olho de rosa mosqueta no cabelo;BRL;30;0%;∞;Baixo;24;;;;;;;;0;0;0;0;30;70;90;110;30;10;10;10
ácido glicólico para acne;BRL;170;50%;24%;Alto;100;0,55;2,02;;;;;;210;210;140;210;140;210;260;210;170;140;140;210
retinol com vitamina c;BRL;90;80%;0%;Alto;100;0,4;1,86;;;;;;70;210;90;50;90;70;70;70;70;50;40;90
ácido glicólico valor;BRL;210;0%;-92%;Alto;100;0,23;0,86;;;;;;880;590;210;210;140;90;70;110;90;70;70;70
hidratantes faciais para pele seca;BRL;720;-41%;-33%;Alto;100;2,35;3,06;;;;;;590;590;390;390;390;480;880;880;720;1000;880;590
vitamina c benefícios para pele;BRL;90;-22%;0%;Alto;96;0,5;2,08;;;;;;90;70;70;90;90;110;90;90;70;90;90;70
vitamina c de rosto;BRL;50;25%;-29%;Alto;100;1,61;2,4;;;;;;50;40;50;50;30;70;90;70;70;40;90;50
óleo de rosa mosqueta pode ser usado no cabelo;BRL;30;0%;∞;Médio;49;;;;;;;;0;0;10;30;20;30;40;20;40;50;50;50
oleo de rosa mosqueta é bom pro cabelo;BRL;30;-20%;100%;Baixo;20;;;;;;;;10;10;20;20;20;50;50;40;40;50;40;40
vitamina c pele beneficios;BRL;40;-60%;-60%;Alto;100;0,82;2,08;;;;;;40;40;40;40;30;50;50;40;40;50;40;20
hidratante bom para pele oleosa;BRL;110;-21%;-35%;Alto;100;1,62;2,58;;;;;;110;140;110;140;110;110;140;140;140;140;110;110
hidratante facial noturno pele oleosa;BRL;50;0%;0%;Alto;100;2,08;2,97;;;;;;50;50;40;40;40;70;50;50;30;70;40;70
os benefícios do ácido hialurônico;BRL;90;0%;57%;Alto;96;0,83;2,27;;;;;;110;90;90;90;70;90;110;90;110;110;90;110
pele seca;BRL;8100;-33%;-18%;Médio;41;0,7;2,87;;;;;;8100;6600;5400;6600;6600;8100;9900;9900;8100;12100;9900;8100
melhor creme com ácido hialurônico;BRL;210;0%;-19%;Alto;100;1,63;2,32;;;;;;260;320;170;140;170;260;260;260;260;210;210;210
qual a função do ácido hialurônico;BRL;480;0%;0%;Alto;97;0,86;2,27;;;;;;1300;480;390;320;320;390;390;480;390;390;480;390
qual a melhor vitamina c para pele;BRL;70;29%;0%;Alto;100;0,97;2,01;;;;;;50;70;50;50;70;90;70;70;50;70;40;90
ativos hidratantes para pele oleosa;BRL;70;0%;0%;Alto;100;2,08;2,58;;;;;;70;50;30;40;40;70;90;90;110;70;70;70
benefícios vitamina c para o rosto;BRL;170;24%;86%;Alto;100;1,52;2,07;;;;;;170;140;170;110;140;170;210;210;170;210;170;260
oleo pracaxi;BRL;480;0%;-19%;Alto;100;0,25;0,71;;;;;;480;480;590;590;390;480;590;480;480;480;480;480
retinol vitamina a serum;BRL;20;0%;-75%;Alto;100;0,49;1,12;;;;;;40;30;20;20;10;40;20;20;10;10;10;10
vitamina c beneficios pele;BRL;170;-18%;-46%;Alto;98;0,35;2,08;;;;;;210;170;140;210;140;260;210;170;170;170;170;140
ácido hialurônico é bom;BRL;50;-29%;25%;Alto;100;1,71;2,48;;;;;;90;50;50;40;40;40;40;50;50;70;70;50
óleos de cabelo;BRL;6600;-19%;22%;Alto;100;0,41;1,24;;;;;;4400;5400;5400;5400;5400;5400;6600;6600;6600;8100;8100;6600
pele oleosa características;BRL;140;0%;-35%;Médio;35;0,31;3,52;;;;;;110;140;90;110;110;170;140;170;170;110;110;110
clareamento com oleo de rosa mosqueta;BRL;70;0%;125%;Alto;79;0,21;1,02;;;;;;40;30;30;50;50;140;140;70;90;90;90;90
copaíba oleo essencial;BRL;720;22%;-18%;Alto;100;0,32;1,05;;;;;;720;590;590;720;590;880;720;720;880;590;720;720
oleos para cabelos;BRL;12100;0%;22%;Alto;100;0,38;1,14;;;;;;12100;12100;12100;12100;9900;14800;14800;14800;14800;14800;14800;14800
qual a porcentagem de ácido hialurônico;BRL;30;-25%;∞;Alto;100;1;2,25;;;;;;0;10;30;30;20;30;40;40;50;40;40;30
produto para tirar a oleosidade do rosto;BRL;320;52%;88%;Alto;100;1,88;2,39;;;;;;210;320;390;480;320;390;320;260;260;210;320;320
qual melhor vitamina c para rosto;BRL;40;0%;-20%;Alto;100;1,53;2,76;;;;;;30;50;30;70;30;40;70;40;40;40;30;40
dicas para pele oleosa;BRL;590;0%;-33%;Alto;100;1,93;2,55;;;;;;720;720;590;720;590;880;720;590;480;480;480;480
hidratantes para pele oleosa baratos;BRL;320;-47%;-56%;Alto;99;1,69;2,56;;;;;;320;260;320;320;390;320;390;320;260;320;260;170
serum bom para pele oleosa;BRL;40;67%;25%;Alto;100;1,6;2,79;;;;;;10;30;40;40;20;50;50;30;50;30;20;50
óleo de rosa mosqueta cabelo;BRL;590;0%;85%;Alto;86;0,12;0,49;;;;;;390;390;390;480;480;720;590;590;590;720;720;720
benefícios do ácido hialurônico para pele;BRL;110;-21%;57%;Alto;100;0,88;2,26;;;;;;70;90;70;70;90;50;110;140;110;140;170;110
hidratante com ácido glicólico;BRL;390;-18%;-18%;Alto;100;1,12;2,85;;;;;;390;390;320;320;320;390;390;320;320;390;390;320
para pele seca;BRL;70;-55%;-29%;Alto;99;0,52;1,16;;;;;;40;50;50;30;30;70;90;110;110;110;90;50
óleo de rosa mosqueta musquée 50ml;BRL;50;40%;75%;Alto;100;0,33;34,07;;;;;;50;70;20;40;10;50;40;30;70;50;50;70
pode usar niacinamida durante o dia;BRL;30;25%;∞;Alto;97;0,8;1,9;;;;;;0;0;0;0;0;30;50;40;40;40;50;50
sabonete com ácido glicólico e salicílico;BRL;210;24%;0%;Alto;100;0,59;2,68;;;;;;170;140;140;170;260;210;170;140;170;210;260;260
benefícios da vitamina c para pele do rosto;BRL;70;-29%;-55%;Alto;100;1,51;2,05;;;;;;110;50;70;70;20;50;90;50;40;70;90;50
ácido hialurônico benefícios para a pele;BRL;20;0%;-86%;Alto;100;0,49;2,48;;;;;;70;90;20;20;20;10;10;20;10;10;10;10
função do ácido hialurônico;BRL;480;0%;0%;Alto;89;1,01;2,39;;;;;;880;480;320;320;320;480;480;480;480;480;480;480
produtos vitamina c;BRL;50;25%;-29%;Alto;100;0,88;2,46;;;;;;40;70;40;30;50;70;70;90;70;40;40;50
qual o melhor ácido hialurônico para o rosto;BRL;90;-33%;100%;Alto;100;1,4;2,36;;;;;;70;40;90;90;90;50;50;70;110;210;210;140
vit c para o rosto;BRL;480;-19%;-46%;Alto;100;1,55;2,56;;;;;;590;590;480;590;480;590;590;480;390;480;390;390
beneficios da vitamina c pro rosto;BRL;90;0%;-36%;Alto;99;1,52;2,07;;;;;;140;90;70;110;70;90;70;70;70;90;70;90
oleo de copaiba essencial;BRL;40;0%;33%;Alto;100;0,32;0,74;;;;;;30;30;20;30;20;50;50;30;50;40;50;40
oleo de rosa mosqueta cabelo;BRL;590;0%;85%;Alto;86;0,12;0,49;;;;;;390;390;390;480;480;720;590;590;590;720;720;720
benefícios do ácido hialurônico para a pele;BRL;110;-44%;-76%;Alto;100;0,84;2,27;;;;;;320;260;140;90;70;70;70;40;70;90;70;50
pele oleosa rosto;BRL;140;0%;-18%;Alto;93;0,32;2,07;;;;;;110;110;90;140;140;170;140;140;140;90;110;90
vitamina c para o;BRL;30;0%;0%;Alto;98;0,51;2,29;;;;;;20;30;20;40;40;30;30;40;50;30;20;30
óleo pracaxi;BRL;480;0%;-19%;Alto;100;0,25;0,71;;;;;;480;480;590;590;390;480;590;480;480;480;480;480
rotina pele seca;BRL;30;0%;-40%;Alto;100;0,68;1,6;;;;;;40;30;20;30;30;40;40;30;30;30;20;30
hidratante para rosto misto;BRL;30;-71%;-71%;Alto;100;1,58;2,6;;;;;;30;30;30;40;20;30;40;30;30;70;50;20
niacinamida e vitamina c;BRL;320;-34%;-56%;Alto;100;0,39;2,43;;;;;;480;320;390;390;320;320;390;320;320;320;320;210
hidratante diurno pele oleosa;BRL;30;0%;-50%;Alto;100;2,08;3,51;;;;;;50;50;30;30;30;30;30;40;20;20;30;20
hidratante noturno para pele oleosa;BRL;140;-35%;-35%;Alto;100;1,64;2,59;;;;;;140;90;110;110;140;140;170;170;110;170;110;110
preço ácido glicólico;BRL;50;267%;22%;Alto;100;0,3;1,23;;;;;;50;50;40;50;20;90;40;30;20;30;40;110
oleos para pele do rosto;BRL;1600;23%;60%;Alto;100;0,41;0,97;;;;;;1600;1900;1300;1900;1900;1900;1300;1300;1300;1300;1600;1600
retinol para pele oleosa;BRL;50;100%;-20%;Alto;100;1,82;4,07;;;;;;50;40;40;70;50;70;50;90;30;20;50;40
vitamina cp pele;BRL;10;-100%;0%;Desconhecido;;;;;;;;;10;10;0;0;0;10;0;10;0;10;0;0
melhor creme ácido hialurônico;BRL;50;0%;0%;Alto;100;1,55;2,27;;;;;;70;50;50;30;30;50;40;50;50;50;70;50
passar ácido hialurônico no rosto;BRL;50;-56%;-20%;Alto;100;1,63;2,66;;;;;;70;50;50;20;40;50;50;70;50;90;70;40
hidratante noturno pele oleosa;BRL;170;0%;-56%;Alto;100;1,63;2,66;;;;;;260;210;170;210;140;170;260;170;170;140;210;140
ácido glicólico preço;BRL;390;84%;0%;Alto;100;0,38;1,73;;;;;;590;390;390;390;260;260;320;320;260;320;320;590
ácido hialurônico creme facial;BRL;210;-18%;-56%;Alto;100;1,78;2,61;;;;;;480;390;260;140;90;170;110;140;170;170;170;140
hidratante facial pele ressecada;BRL;50;-71%;0%;Alto;100;2,32;3,09;;;;;;40;20;20;20;20;10;40;70;50;140;90;40
oleo vegetal cabelo;BRL;590;-34%;-46%;Alto;99;0,31;0,94;;;;;;720;590;590;590;590;720;720;590;590;590;590;390
retinol é qual vitamina;BRL;40;-25%;0%;Médio;56;;;;;;;;30;40;20;30;30;50;50;40;40;40;30;30
tratamento de pele oleosa;BRL;30;50%;0%;Alto;100;1,86;2,56;;;;;;20;40;40;40;20;30;30;30;20;20;20;30
pele mista ou oleosa;BRL;50;-43%;-20%;Médio;58;0,31;1,16;;;;;;70;70;70;70;50;70;70;50;40;70;40;40
acido hialuronico para pele;BRL;320;-18%;0%;Alto;100;1,53;2,41;;;;;;320;260;210;260;260;320;320;320;390;390;390;320
retinol e vitamina c;BRL;170;-18%;-46%;Alto;100;0,44;1,85;;;;;;260;140;170;170;170;210;260;170;140;170;210;140
beneficios vitamina c rosto;BRL;260;-34%;-46%;Alto;100;1,51;2,08;;;;;;320;260;210;210;210;320;260;320;260;320;260;210
hidratante rosto pele seca;BRL;320;-46%;22%;Alto;100;1,94;2,81;;;;;;170;210;210;210;210;170;320;390;390;720;480;390
serum oleosidade;BRL;90;56%;27%;Alto;100;1,62;2,8;;;;;;90;90;110;110;90;70;90;110;70;90;90;140
serum retinol vitamina c;BRL;10;-50%;0%;Alto;100;0,98;2,76;;;;;;20;10;10;10;10;20;20;10;20;20;10;10
melhor vitamina c;BRL;1900;-16%;0%;Alto;100;0,79;2,32;;;;;;1600;1300;1600;1900;1600;2900;2400;2400;1900;1900;1900;1600
oleos vegetais capilares;BRL;140;-34%;200%;Alto;99;0,3;0,84;;;;;;50;40;30;70;40;110;210;210;210;320;260;210
sérum acne;BRL;30;0%;50%;Alto;100;1,6;7,56;;;;;;40;20;40;30;10;30;20;30;10;30;50;30
vitamina c para passar na pele;BRL;40;-25%;-25%;Alto;100;0,88;2,08;;;;;;30;70;30;20;40;50;30;40;40;40;30;30
vitamina c para pele do rosto;BRL;320;0%;-19%;Alto;100;1,55;2,46;;;;;;390;260;260;320;260;390;390;390;320;390;390;390
ácido hialurônico o melhor;BRL;70;-29%;67%;Alto;100;1,67;3,15;;;;;;70;40;40;30;40;70;70;90;70;70;110;50
pele seca com espinhas;BRL;70;-22%;0%;Alto;96;0,31;1,12;;;;;;50;70;40;30;40;50;70;70;90;90;70;70
ácido glicólico ou salicílico;BRL;40;100%;0%;Alto;100;0,91;8,96;;;;;;30;40;40;40;40;40;50;30;30;20;30;40
acne pele seca;BRL;30;-25%;0%;Alto;100;0,31;1,04;;;;;;40;20;20;10;20;20;30;50;30;40;30;30
antiidade para pele oleosa e com acne;BRL;40;33%;-43%;Alto;100;1,58;2,51;;;;;;50;30;50;50;30;50;50;20;30;30;30;40
qual vitamina c é melhor para o rosto;BRL;70;0%;-44%;Alto;100;1,53;2,54;;;;;;70;140;30;30;40;40;70;70;90;50;90;50
serum vitamina c retinol;BRL;10;100%;100%;Alto;100;1,6;2,8;;;;;;10;10;10;20;20;10;10;10;10;10;30;20
vitamina para o rosto;BRL;880;-18%;-18%;Alto;100;0,46;1,91;;;;;;880;880;720;880;720;880;880;720;880;880;880;720
creme facial pele oleosa;BRL;480;-19%;-46%;Alto;100;1,63;2,67;;;;;;590;480;390;480;390;480;590;480;390;480;390;390
skin care para cravos;BRL;170;0%;-35%;Alto;100;0,58;1,58;;;;;;170;140;170;210;170;170;210;140;140;110;110;110
vitamina c no rosto beneficios;BRL;90;0%;-91%;Alto;100;1,38;2,06;;;;;;260;140;140;90;70;90;70;90;50;30;40;30
dicas de pele oleosa;BRL;50;100%;-20%;Alto;85;1,91;2,55;;;;;;40;40;40;70;70;70;40;50;40;20;20;40
qual o benefício da vitamina c para o rosto;BRL;40;0%;0%;Alto;100;1,53;2,2;;;;;;40;50;40;30;40;30;40;40;50;50;40;50
qual o melhor ácido hialurônico;BRL;720;-18%;50%;Alto;100;1,27;2,43;;;;;;720;590;590;590;590;880;880;880;880;880;880;720
mascara pele oleosa;BRL;170;0%;-48%;Alto;100;1,65;3,63;;;;;;210;210;170;210;210;210;170;170;170;110;170;110
pode usar retinol com vitamina c;BRL;30;0%;50%;Alto;96;0,48;1,61;;;;;;20;20;30;30;20;30;30;40;30;30;40;30
ordinary rosa mosqueta;BRL;30;0%;0%;Alto;100;0,47;0,89;;;;;;20;20;20;30;30;70;20;30;40;40;40;40
bioderma hidratante pele oleosa;BRL;70;-44%;25%;Alto;100;1,02;2,77;;;;;;50;40;40;50;40;90;110;110;90;90;90;50
patauá cabelo;BRL;70;-44%;25%;Alto;98;0,43;2,82;;;;;;30;40;70;50;70;70;70;70;90;90;30;50
ácido hialurônico no rosto;BRL;390;0%;-19%;Alto;100;1,33;2,31;;;;;;590;390;320;390;320;320;320;390;390;390;480;390
ácido hialurônico é bom para pele;BRL;70;0%;29%;Alto;99;1,2;2,29;;;;;;70;40;70;70;70;70;70;70;90;90;70;90
benefícios ácido hialurônico;BRL;590;0%;0%;Alto;100;0,78;2,26;;;;;;590;590;480;480;480;590;590;590;720;590;720;590
skin care para pele;BRL;70;-20%;33%;Alto;100;0,77;1,21;;;;;;70;50;70;50;50;70;70;90;50;50;70;40
ácido hialurônico modo de usar;BRL;30;-25%;50%;Alto;100;1;2,35;;;;;;40;30;40;20;20;40;20;20;40;40;40;30
creme com ácido;BRL;110;22%;-21%;Alto;100;0,49;2,17;;;;;;140;90;90;90;140;70;110;110;140;90;170;110
melhores máscaras para pele oleosa;BRL;140;0%;-58%;Alto;99;1,7;3,54;;;;;;140;210;210;210;140;170;110;110;110;110;70;110
qual o benefício do ácido hialurônico para pele;BRL;40;0%;150%;Alto;100;0,76;2,25;;;;;;20;20;10;20;20;10;50;50;70;50;70;50
tratamento para pele oleosa;BRL;720;23%;-18%;Alto;100;1,93;2,56;;;;;;720;880;720;880;590;880;590;720;590;480;590;590
gel hidratante pele oleosa;BRL;210;-18%;-64%;Alto;100;2,06;3,12;;;;;;390;260;210;260;210;210;210;170;170;170;140;140
oleo de rosa mosqueta nos cabelos;BRL;90;-18%;0%;Alto;89;0,06;0,51;;;;;;70;70;70;90;50;110;110;110;90;110;110;90
retinol funciona;BRL;20;-50%;-50%;Alto;100;;;;;;;;20;20;10;30;20;10;20;20;20;20;10;10
óleos vegetais para pele oleosa;BRL;90;29%;29%;Alto;100;0,49;3,58;;;;;;70;70;70;140;90;90;90;110;90;70;70;90
tipos de oleos para cabelo;BRL;210;-19%;24%;Alto;99;0,19;0,73;;;;;;260;210;170;170;170;170;260;210;260;320;210;260
ácido hialurônico estrutura;BRL;140;21%;0%;Baixo;7;2,11;4,2;;;;;;210;140;90;70;110;210;170;210;140;140;140;170
produtos com vitamina c;BRL;210;0%;-56%;Alto;100;0,71;1,64;;;;;;210;210;210;210;210;260;260;210;140;140;170;140
quais os benefícios da vitamina c para o rosto;BRL;140;-18%;0%;Alto;100;1,53;2,08;;;;;;140;170;110;140;140;110;140;170;110;170;140;140
ácido hialurônico benefícios;BRL;1000;-32%;-32%;Alto;97;0,91;2,27;;;;;;1600;1000;720;880;880;1000;1000;1000;1000;1300;1000;880
ácido salicílico ou glicólico;BRL;40;0%;0%;Alto;100;2,17;5,34;;;;;;40;40;30;30;30;50;40;40;50;40;30;40
óleo de rosa mosqueta no cabelo;BRL;2900;0%;175%;Médio;58;0,12;0,54;;;;;;1600;1300;1600;1900;2400;3600;3600;3600;3600;4400;5400;4400
beneficios vitamina c na pele;BRL;50;0%;0%;Alto;96;0,21;2,08;;;;;;70;50;40;40;50;90;70;70;50;70;50;70
produtos com retinol;BRL;390;0%;-19%;Alto;100;0,63;2,02;;;;;;390;390;320;320;480;390;390;390;390;390;480;390
serum facial pele oleosa;BRL;90;-18%;0%;Alto;100;1,94;3,05;;;;;;70;90;40;90;50;110;110;90;90;110;50;90
vitamina c rosto melhor;BRL;50;-40%;-67%;Alto;100;1,61;3,05;;;;;;70;90;70;40;30;50;50;70;70;50;40;30
creme pele mista;BRL;50;-57%;-57%;Alto;100;1,12;2,46;;;;;;50;50;40;50;50;30;90;70;50;70;40;30
óleo de rosa mosqueta para o cabelo;BRL;320;0%;129%;Alto;73;0,12;0,48;;;;;;170;210;170;260;210;390;390;390;320;390;480;390
óleo vegetal para o cabelo;BRL;480;0%;0%;Alto;100;0,26;0,73;;;;;;390;480;390;480;390;590;480;590;720;590;590;590
