Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
oleo de murta;BRL;30;50%;50%;Alto;99;;;;;;;;20;20;30;30;20;50;30;40;30;20;40;30
óleo de erva doce;BRL;210;0%;0%;Alto;100;0,31;1,02;;;;;;210;170;170;210;210;170;260;210;260;210;210;210
óleo laranja doce;BRL;390;0%;0%;Alto;100;0,28;0,66;;;;;;390;390;320;390;390;480;480;480;390;390;390;390
óleo essencial de pimenta negra;BRL;90;-36%;-36%;Alto;99;0,27;0,87;;;;;;110;90;110;110;90;70;90;140;110;110;110;70
cinnamomum camphora óleo essencial;BRL;30;33%;-20%;Alto;100;;;;;;;;20;30;30;10;10;30;40;30;30;30;40;40
oleos carreadores;BRL;260;24%;-19%;Alto;100;0,33;1,08;;;;;;320;260;210;170;170;260;320;320;260;210;260;260
yang yang oleo essencial;BRL;170;0%;91%;Alto;99;0,38;0,8;;;;;;140;50;70;90;110;170;210;210;210;210;210;210
óleos carreadores;BRL;880;-18%;-28%;Alto;100;0,31;0,74;;;;;;880;880;720;880;720;880;1000;880;880;880;880;720
óleo de sálvia;BRL;480;-18%;-46%;Alto;99;0,33;1,04;;;;;;320;320;480;1000;590;480;590;390;480;390;390;320
camomila azul benefícios;BRL;30;0%;-71%;Alto;82;;;;;;;;30;20;10;30;20;50;70;40;30;20;20;20
óleo de eucalipto citriodora;BRL;50;-43%;-20%;Alto;100;0,33;0,86;;;;;;30;50;40;70;40;50;40;50;70;70;50;40
alecrim cineol;BRL;70;-20%;-20%;Alto;100;0,71;1,93;;;;;;70;70;70;70;70;70;90;50;70;50;70;40
essencia ylang ylang;BRL;260;0%;0%;Alto;100;0,37;1;;;;;;210;210;210;260;170;320;320;390;320;260;260;260
óleo de laranja doce;BRL;880;-18%;-18%;Alto;100;0,34;0,74;;;;;;880;880;880;1000;1000;1000;1000;1000;880;880;720;720
óleo essencial erva doce;BRL;480;-19%;-34%;Alto;100;0,24;1,03;;;;;;480;480;480;390;390;480;480;480;480;480;590;390
óleo hortelã pimenta;BRL;1900;0%;0%;Alto;100;0,32;0,83;;;;;;1600;1600;1300;1600;1900;1900;2400;1900;1900;1600;1600;1600
melaleuca óleo;BRL;880;0%;0%;Alto;100;0,23;1,16;;;;;;720;880;720;880;720;720;880;880;880;880;880;880
óleo essencial de anis estrelado;BRL;480;0%;0%;Alto;100;0,16;0,87;;;;;;480;390;480;480;390;720;590;590;480;480;590;480
pimenta rosa aromaterapia;BRL;30;-25%;50%;Alto;90;0,21;0,76;;;;;;30;20;40;20;30;40;20;50;30;40;20;30
oleos essenciais ylang ylang;BRL;140;-36%;-18%;Alto;100;0,32;1,08;;;;;;140;140;110;90;110;140;140;140;140;140;110;90
flor ylang ylang;BRL;210;21%;0%;Médio;48;0,07;1,64;;;;;;390;480;210;210;140;170;140;210;170;140;140;170
oleo essencial de salvia sclarea;BRL;40;0%;-57%;Alto;100;0,34;0,98;;;;;;40;50;20;50;40;40;30;40;20;30;10;30
óleo essencial laranja;BRL;880;0%;-18%;Alto;100;0,33;0,99;;;;;;880;880;880;590;720;1000;1000;1000;880;720;880;720
oleo ylang;BRL;30;50%;-25%;Alto;100;0,32;1,06;;;;;;20;30;30;20;20;40;20;30;20;20;40;30
oleo essencial de yang yang;BRL;110;0%;-18%;Alto;100;0,29;0,77;;;;;;140;90;50;90;70;110;140;110;140;90;110;90
óleo melaleuca tea tree;BRL;70;40%;40%;Alto;100;0,66;2,87;;;;;;50;70;50;50;50;90;70;70;50;50;70;70
manjerona óleo essencial;BRL;210;-33%;-56%;Alto;100;0,31;0,69;;;;;;260;260;210;210;210;260;320;320;260;210;210;140
pimenta preta oleo essencial;BRL;50;0%;0%;Alto;100;0,33;0,83;;;;;;70;40;40;50;40;50;50;50;50;70;70;70
óleo essencial de petitgrain;BRL;260;-19%;0%;Alto;100;0,19;0,69;;;;;;210;210;170;210;210;260;320;260;260;260;260;210
óleo essencial petitgrain;BRL;590;0%;0%;Alto;100;0,23;0,87;;;;;;480;590;480;480;480;590;720;590;590;590;590;590
oleo erva doce;BRL;50;0%;40%;Alto;100;0,3;1,14;;;;;;40;50;50;50;40;50;70;70;50;70;50;70
óleo de melaleuca tea tree;BRL;320;-19%;0%;Alto;100;0,71;2,51;;;;;;210;210;260;320;320;320;390;320;260;320;320;260
óleo essencial de lavandin;BRL;320;-19%;-19%;Alto;99;0,33;1,17;;;;;;390;320;320;320;260;320;320;320;320;320;320;260
óleo essencial de laranja;BRL;2900;0%;-19%;Alto;100;0,28;0,81;;;;;;3600;2900;2900;2400;1900;3600;3600;3600;2900;2900;3600;2900
salvia sclarea oleo essencial;BRL;70;-36%;-22%;Alto;100;0,32;0,94;;;;;;90;50;20;30;50;70;70;70;90;110;90;70
óleo essencial cedro;BRL;720;0%;-18%;Alto;100;0,35;1,05;;;;;;720;880;720;720;720;880;880;880;720;720;880;720
óleo essencial cipreste;BRL;880;-18%;-18%;Alto;100;0,3;0,76;;;;;;880;880;720;880;880;880;880;880;1000;880;880;720
yang yang oleo;BRL;30;0%;0%;Alto;100;0,27;1;;;;;;20;70;30;40;20;20;40;20;30;30;30;30
óleo de salvia;BRL;480;-18%;-46%;Alto;99;0,33;1,04;;;;;;320;320;480;1000;590;480;590;390;480;390;390;320
óleo essencial palo santo;BRL;170;0%;0%;Alto;100;0,36;1,5;;;;;;140;170;140;170;170;170;170;260;210;170;210;170
lemongrass óleo essencial;BRL;880;0%;-28%;Alto;100;0,19;0,66;;;;;;1000;720;880;880;880;1000;880;880;720;720;880;720
sistema limbico e oleos essenciais;BRL;50;33%;-43%;Médio;52;;;;;;;;50;50;40;70;90;70;40;40;40;30;30;40
aromaterapia erva doce;BRL;40;0%;-20%;Alto;86;0,36;1,14;;;;;;20;40;50;40;30;50;50;50;40;40;50;40
óleo essencial de melaleuca alternifolia;BRL;40;-25%;-25%;Alto;100;0,49;1,57;;;;;;20;30;30;40;40;40;30;40;40;40;50;30
erva doce oleo essencial;BRL;90;0%;-36%;Alto;98;0,29;1,02;;;;;;90;110;90;90;70;110;110;110;90;90;110;90
eucalipto citriodora oleo essencial;BRL;90;55%;240%;Alto;100;0,22;0,85;;;;;;50;70;50;50;50;90;90;140;90;110;110;170
oleo de yang yang;BRL;50;0%;0%;Alto;100;0,28;0,71;;;;;;50;70;40;50;70;70;90;50;50;50;70;50
óleo vegetal de uva;BRL;320;22%;0%;Alto;100;0,34;0,9;;;;;;320;320;260;320;390;480;390;320;320;320;390;390
oleo yang yang;BRL;260;52%;52%;Alto;100;0,31;0,82;;;;;;210;170;170;170;170;260;320;260;260;210;320;320
oleo essencial salvia sclarea;BRL;40;-57%;-57%;Alto;100;0,3;1,01;;;;;;70;70;30;40;30;30;50;30;30;70;20;30
oleo essencial pimenta rosa beneficios;BRL;50;29%;125%;Alto;99;0,37;1,15;;;;;;30;50;50;20;50;50;40;50;50;70;90;90
óleo de hortelã pimenta;BRL;2900;0%;21%;Alto;100;0,31;0,85;;;;;;2400;1900;1900;2400;3600;2900;2900;2900;2900;2900;2900;2900
óleo essencial anis estrelado;BRL;480;-19%;-19%;Alto;100;0,18;0,8;;;;;;390;390;390;480;480;720;720;590;480;480;480;390
aromaterapia mirra;BRL;50;-25%;-40%;Alto;67;;;;;;;;70;70;70;30;40;40;50;40;50;40;40;30
oleo essencial ylang ylang laszlo;BRL;70;0%;-44%;Alto;100;0,25;0,87;;;;;;90;50;50;50;50;50;70;70;70;50;70;50
óleo essencial de rosas;BRL;1300;-23%;-23%;Alto;100;0,33;0,93;;;;;;1300;1000;1000;1000;1000;1300;1300;1300;1300;1300;1000;1000
óleo essencial sálvia esclareia;BRL;320;-34%;-46%;Alto;100;0,27;1,16;;;;;;390;390;320;320;320;390;320;320;260;320;260;210
óleo essencial de ho wood;BRL;70;0%;0%;Alto;100;0,22;0,68;;;;;;90;90;40;50;90;90;110;90;70;70;70;70
cedro atlas oleo essencial;BRL;110;-36%;-67%;Alto;100;0,22;0,75;;;;;;170;170;110;90;110;90;110;90;90;110;90;70
amyris oleo essencial;BRL;20;0%;100%;Alto;100;0,27;0,92;;;;;;20;10;20;30;20;40;20;20;20;20;20;20
geranio rosa;BRL;210;52%;23%;Médio;38;0,57;1,73;;;;;;210;210;210;210;170;260;260;210;210;210;320;320
óleo de palmarosa;BRL;1300;140%;26%;Alto;100;0,19;0,58;;;;;;1300;1000;1300;1600;1000;1000;1300;1300;1000;1000;1000;2400
aromaterapia flor de laranjeira;BRL;90;57%;22%;Alto;100;0,41;1,19;;;;;;90;70;90;90;90;90;110;110;90;70;90;110
óleo essencial de melaleuca comprar;BRL;50;0%;-79%;Alto;100;0,54;4,51;;;;;;90;110;110;40;50;70;40;50;40;30;30;30
óleo essencial sândalo;BRL;720;0%;0%;Alto;100;0,38;1,16;;;;;;720;590;590;590;590;720;720;720;720;720;720;720
cedro do atlas oleo essencial;BRL;30;-33%;-33%;Alto;100;0,23;1,08;;;;;;20;10;10;10;10;20;30;70;40;30;30;20
salvia esclareia oleo essencial;BRL;140;-59%;-73%;Alto;100;0,26;0,98;;;;;;260;260;140;110;70;110;110;140;90;170;110;70
óleo essencial ylang ylang aromaterapia;BRL;70;0%;-73%;Alto;100;0,42;0,8;;;;;;110;90;50;70;50;50;50;70;50;30;50;30
mandarina oleo essencial;BRL;70;0%;-22%;Alto;100;0,33;1,35;;;;;;110;40;50;70;50;90;70;90;70;70;50;70
óleo essencial de palo santo;BRL;170;-33%;-18%;Alto;100;0,27;1,57;;;;;;170;140;110;170;110;210;140;210;170;210;110;140
oleo essencial verbena;BRL;320;-18%;-18%;Alto;100;0,38;1,37;;;;;;320;320;320;320;260;320;390;480;320;390;390;320
oleo de lang lang;BRL;720;22%;0%;Alto;100;0,29;0,84;;;;;;720;720;590;880;720;720;720;880;720;720;1000;880
essencial de melaleuca;BRL;70;0%;40%;Alto;100;0,39;2,39;;;;;;50;50;50;50;50;70;70;70;40;70;70;70
ylangylang;BRL;9900;0%;0%;Alto;94;0,31;1,19;;;;;;9900;9900;8100;8100;8100;9900;9900;9900;12100;9900;12100;9900
oleo eucalipto citriodora;BRL;30;0%;0%;Alto;99;0,32;0,69;;;;;;20;20;20;40;20;30;30;40;30;30;30;30
oleo essencial salvia esclareia;BRL;320;-34%;-46%;Alto;100;0,27;1,16;;;;;;390;390;320;320;320;390;320;320;260;320;260;210
oleo ylang ylang comprar;BRL;30;0%;-50%;Alto;100;0,46;1,69;;;;;;10;20;30;20;40;10;20;40;20;20;20;20
pinheiro silvestre oleo essencial;BRL;70;-67%;75%;Alto;100;0,38;1,42;;;;;;40;30;30;50;40;50;40;40;140;210;110;70
ylang ylang laszlo;BRL;70;0%;0%;Alto;100;0,21;0,87;;;;;;70;70;40;70;50;70;70;70;50;70;70;70
aromaterapia ylang ylang;BRL;50;25%;0%;Alto;95;0,45;1,54;;;;;;40;40;40;50;50;50;50;50;70;40;30;50
murta limão;BRL;260;52%;129%;Médio;36;;;;;;;;210;320;390;390;390;260;210;260;210;210;210;320
erva doce aromaterapia;BRL;40;0%;-25%;Alto;100;0,54;1,49;;;;;;30;40;30;40;30;30;40;50;40;30;30;30
laranja amarga oleo essencial;BRL;70;80%;-18%;Alto;100;0,28;0,91;;;;;;90;70;50;40;50;70;70;70;90;50;50;90
oleo essencial de petitgrain;BRL;260;-19%;0%;Alto;100;0,19;0,69;;;;;;210;210;170;210;210;260;320;260;260;260;260;210
palma rosa;BRL;480;84%;51%;Alto;97;0,21;1,04;;;;;;390;390;590;480;390;390;590;480;390;320;390;590
oe ylang ylang;BRL;50;0%;-56%;Alto;100;0,41;0,92;;;;;;70;50;90;50;50;70;70;50;50;40;70;40
oleo essencial eucalipto citriodora;BRL;170;24%;136%;Alto;100;0,26;0,93;;;;;;110;90;110;140;110;210;170;210;170;210;210;260
oleo essencial eucalipto radiata;BRL;70;-36%;0%;Alto;100;0,27;1,29;;;;;;50;40;30;50;70;70;50;90;90;110;50;70
oleo essencial de cedro atlas;BRL;110;0%;0%;Alto;100;0,25;0,62;;;;;;110;110;110;70;90;110;110;140;140;110;110;110
óleo de palma rosa;BRL;1300;140%;26%;Alto;100;0,19;0,58;;;;;;1300;1000;1300;1600;1000;1000;1300;1300;1000;1000;1000;2400
oleo essencial de petit grain;BRL;260;-19%;0%;Alto;100;0,19;0,69;;;;;;210;210;170;210;210;260;320;260;260;260;260;210
oleo de mandarina;BRL;40;0%;-20%;Alto;100;0,38;0,87;;;;;;30;40;30;40;50;70;40;50;40;40;50;40
oleo tree;BRL;20;0%;0%;Alto;96;0,7;3,16;;;;;;20;30;30;10;10;10;20;20;20;20;10;20
melaleuca oleo essencial;BRL;1600;-19%;-32%;Alto;100;0,26;1,77;;;;;;1900;1600;1600;1900;2400;1900;1600;1600;1600;1600;1300;1300
metil chavicol;BRL;50;80%;29%;Baixo;4;0,95;7,2;;;;;;50;90;40;20;20;110;40;30;50;50;50;90
óleo essencial manjerona;BRL;480;0%;-19%;Alto;100;0,35;0,78;;;;;;480;390;390;390;390;480;590;590;480;390;480;390
artemisia branca;BRL;70;0%;25%;Médio;60;0,23;0,91;;;;;;50;50;90;90;50;70;70;50;30;50;50;50
óleo essencial de mandarina benefícios;BRL;70;25%;-55%;Alto;71;;;;;;;;140;70;70;50;70;110;70;70;70;40;50;50
flor de ylang;BRL;70;57%;-21%;Médio;42;0,27;1,34;;;;;;90;140;90;70;70;50;50;70;70;70;70;110
ylang ylang aromaterapia;BRL;140;-21%;-48%;Alto;100;0,39;1,09;;;;;;140;110;140;170;170;260;140;140;140;140;140;110
óleo essencial de pimenta;BRL;90;-36%;0%;Alto;99;0,28;0,69;;;;;;90;110;70;70;90;90;90;110;90;110;90;70
citronela óleo;BRL;110;57%;-35%;Alto;100;0,43;1,43;;;;;;170;90;140;210;140;170;110;90;70;70;70;110
ilang lang;BRL;110;-95%;-86%;Baixo;8;;;;;;;;90;70;70;90;70;140;170;170;210;210;70;10
óleo essencial lemongrass;BRL;1600;19%;19%;Alto;100;0,22;0,7;;;;;;1600;1300;1300;1300;1300;1900;1900;1900;1600;1600;1900;1900
oleo de pinheiro silvestre;BRL;40;-36%;133%;Alto;100;0,35;1,14;;;;;;10;10;10;30;10;20;30;10;70;110;110;70
óleo essencial de cardamomo;BRL;260;23%;0%;Alto;100;0,24;0,92;;;;;;320;260;210;320;210;320;320;320;260;260;390;320
ho wood oleo essencial;BRL;50;33%;-43%;Alto;100;0,22;0,77;;;;;;50;70;50;50;40;50;70;50;50;30;40;40
óleo de pimenta com hortelã;BRL;30;33%;33%;Alto;100;0,37;1,36;;;;;;30;40;30;50;30;30;40;30;40;30;30;40
óleo essencial de sândalo;BRL;320;-18%;-18%;Alto;100;0,28;0,91;;;;;;320;320;320;390;260;320;390;390;390;390;320;320
óleo essencial rosa;BRL;590;-19%;-19%;Alto;100;0,41;1,1;;;;;;590;590;480;590;480;590;720;720;590;590;590;480
pinheiro silvestre;BRL;880;-55%;400%;Alto;95;0,42;1,24;;;;;;260;210;170;210;170;480;260;390;2400;2900;1900;1300
oleo essencial de sandalo amyris;BRL;50;-40%;-40%;Alto;100;0,17;0,7;;;;;;50;70;50;50;40;70;50;50;50;50;50;30
óleo essencial de lemongrass;BRL;590;0%;0%;Alto;100;0,2;0,62;;;;;;590;590;590;590;480;720;720;590;590;590;880;590
salvia oleo essencial;BRL;140;0%;-18%;Alto;100;0,33;1,04;;;;;;140;110;110;210;140;170;170;170;140;140;170;140
oleo laranja amarga;BRL;40;40%;133%;Alto;100;0,23;0,53;;;;;;50;20;30;30;20;20;30;40;40;50;40;70
pimenta negra oleo essencial;BRL;40;-50%;-60%;Alto;100;0,13;0,68;;;;;;40;20;30;50;50;30;50;50;30;40;30;20
oleo essencial sandalo amyris;BRL;90;-22%;-22%;Alto;99;0,22;0,78;;;;;;70;90;70;40;70;90;90;110;110;90;110;70
oleo essencial de aroeira;BRL;90;-36%;-22%;Alto;100;0,39;0,97;;;;;;90;70;40;70;70;110;110;110;90;110;70;70
óleo essencial de palmarosa combina com;BRL;30;100%;-33%;Alto;74;0,36;0,64;;;;;;40;30;40;40;10;40;10;20;10;10;20;20
oleo essencial cedro atlas;BRL;260;-19%;0%;Alto;100;0,27;0,93;;;;;;260;210;210;210;170;210;260;320;260;320;260;260
tea tree oleo de melaleuca;BRL;30;-40%;-25%;Alto;100;0,9;2,87;;;;;;50;30;20;20;20;40;20;20;40;50;40;30
oleo essencial de mandarina;BRL;170;21%;0%;Alto;100;0,33;0,85;;;;;;210;170;140;140;140;170;210;170;140;140;170;170
óleo essencial de cedro;BRL;320;0%;-33%;Alto;100;0,3;1,09;;;;;;320;260;260;260;320;320;320;320;260;260;390;260
óleo essencial de cipreste;BRL;260;-19%;-34%;Alto;100;0,29;0,8;;;;;;320;260;210;210;260;260;170;210;210;260;210;210
ylang ylang essencia;BRL;50;0%;25%;Alto;100;0,28;0,88;;;;;;50;30;40;50;30;70;90;70;50;50;90;50
oleos essenciais camomila;BRL;30;50%;-40%;Alto;100;0,38;1;;;;;;50;40;30;20;40;20;50;40;30;20;50;30
oleo essencial de salvia;BRL;720;0%;-33%;Alto;100;0,28;0,97;;;;;;590;590;720;1300;590;720;720;590;590;590;480;590
oleo essencial de eucalipto radiata;BRL;30;67%;-29%;Alto;100;0,21;0,69;;;;;;20;20;20;30;20;20;50;30;70;30;30;50
oleo essencial pinheiro silvestre;BRL;110;-65%;143%;Alto;100;0,36;1,24;;;;;;70;50;70;40;40;70;40;50;210;480;210;170
oleo tree tea;BRL;110;-50%;-22%;Alto;100;0,65;2,27;;;;;;90;70;90;140;140;170;140;140;110;140;140;70
oleo de laranja amarga;BRL;90;189%;271%;Alto;100;0,21;0,64;;;;;;70;70;70;70;70;70;90;50;30;90;90;260
oleo essencial mandarina;BRL;140;0%;-35%;Alto;100;0,33;0,98;;;;;;140;110;140;140;110;140;140;170;140;110;140;110
aromaterapia melaleuca;BRL;90;-22%;-22%;Alto;99;0,46;1,2;;;;;;70;90;90;90;70;90;90;90;90;90;70;70
patchouli óleo essencial;BRL;1000;22%;-28%;Alto;100;0,29;1,11;;;;;;1000;1000;1300;1300;1300;1000;1300;880;720;590;720;720
oleo essencial pimenta negra;BRL;110;29%;0%;Alto;100;0,31;1,05;;;;;;110;140;70;170;110;110;140;140;110;70;90;90
aroma ylang ylang;BRL;40;0%;0%;Alto;100;0,29;1,08;;;;;;40;30;30;40;30;50;50;40;50;30;50;30
oleo essencial de laranja azeda;BRL;40;33%;-20%;Alto;100;0,22;0,55;;;;;;50;50;40;50;30;40;40;50;30;30;30;40
petitgrain oleo essencial;BRL;210;24%;24%;Alto;99;0,18;0,75;;;;;;140;110;110;260;260;170;210;320;320;210;260;260
mirra oleo essencial;BRL;260;0%;-19%;Alto;100;0,38;1,05;;;;;;260;320;320;260;210;260;260;260;210;260;260;260
oleo afrodisiaco ylang ylang;BRL;30;0%;-50%;Alto;100;0,3;0,73;;;;;;30;30;40;20;20;30;20;20;30;20;20;20
oleo cedro atlas;BRL;50;40%;40%;Alto;98;0,25;0,66;;;;;;30;30;50;30;40;50;70;70;70;50;40;70
beneficios do oleo essencial ylang ylang;BRL;30;50%;0%;Alto;67;0,08;0,75;;;;;;20;10;20;40;30;40;30;30;20;20;30;30
oleo essencial de palmarosa;BRL;880;48%;0%;Alto;100;0,22;0,65;;;;;;1000;880;1000;1000;880;880;1000;880;880;880;880;1300
oleo vegetal semente uva;BRL;40;25%;0%;Alto;100;0,33;1,01;;;;;;40;30;30;20;50;40;30;30;40;40;40;50
óleo cipreste;BRL;260;0%;0%;Alto;100;0,29;0,6;;;;;;320;260;210;260;260;260;260;260;320;260;260;260
óleo essencial cardamomo;BRL;260;-19%;-19%;Alto;100;0,2;0,85;;;;;;210;210;210;260;210;260;260;260;260;260;390;210
oleos essenciais hortelã pimenta;BRL;170;-46%;-18%;Alto;100;0,38;1,23;;;;;;140;210;170;170;170;210;210;210;210;260;140;140
lavandin;BRL;1300;30%;-32%;Alto;82;0,36;1,97;;;;;;1000;1000;880;1000;1000;1300;1300;1300;1600;1000;1600;1300
oleo essencial laranja azeda;BRL;30;-33%;-33%;Alto;100;;;;;;;;40;50;20;30;30;30;40;30;30;30;50;20
oleo essencial aroeira;BRL;30;0%;0%;Alto;100;;;;;;;;50;40;20;10;30;40;40;40;70;30;30;30
sálvia esclareia;BRL;1300;0%;-19%;Alto;99;0,32;1,11;;;;;;1600;1600;1000;1300;1000;1600;1600;1300;1300;1300;1300;1300
salvia esclareia;BRL;1300;0%;-19%;Alto;99;0,32;1,11;;;;;;1600;1600;1000;1300;1000;1600;1600;1300;1300;1300;1300;1300
óleo essencial ylang ylang benefícios;BRL;720;22%;49%;Alto;100;0,23;0,68;;;;;;480;480;390;590;720;880;720;880;880;720;1000;880
oleo de cedro atlas;BRL;30;67%;25%;Alto;100;0,23;0,64;;;;;;20;30;20;20;10;40;30;30;40;30;20;50
oleo essencial mandarina vermelha;BRL;50;-20%;-43%;Alto;100;0,15;0,7;;;;;;90;50;50;40;40;70;40;50;70;50;70;40
óleo essencial de manjerona;BRL;320;-18%;-33%;Alto;100;0,26;0,67;;;;;;320;320;320;260;320;390;390;390;390;390;320;320
óleos carreadores aromaterapia;BRL;40;-67%;-80%;Alto;100;0,33;1,15;;;;;;90;70;40;20;10;50;50;30;30;30;10;10
oleo mandarina;BRL;30;-33%;-33%;Alto;99;0,38;0,86;;;;;;30;30;20;30;20;30;20;30;30;30;20;20
óleo essencial ylang ylang afrodisíaco;BRL;210;-19%;-35%;Alto;100;0,35;1,04;;;;;;260;210;210;170;170;210;210;210;210;210;260;170
beneficios oleo essencial ylang ylang;BRL;40;33%;-20%;Alto;78;0,16;0,76;;;;;;30;40;30;30;20;40;30;40;50;30;40;40
hortelã pimenta oleo;BRL;140;0%;-47%;Alto;100;0,31;0,77;;;;;;260;140;110;110;140;170;140;140;140;170;140;170
melaleuca aromaterapia;BRL;70;-22%;0%;Alto;100;0,35;1,18;;;;;;90;70;70;70;90;90;90;90;70;90;70;70
oleo essencial niaouli beneficios;BRL;170;0%;800%;Alto;82;;;;;;;;90;880;140;140;90;70;70;320;110;90;90;90
camomila oleo essencial;BRL;90;57%;0%;Alto;100;0,38;1,01;;;;;;110;110;90;70;70;90;110;90;90;70;90;110
óleo essencial de camomila preço;BRL;50;25%;-44%;Alto;100;0,38;1;;;;;;50;40;30;70;50;70;50;90;70;40;40;50
óleos vegetais;BRL;5400;0%;-18%;Alto;98;0,38;1,02;;;;;;6600;5400;4400;4400;4400;6600;6600;6600;6600;5400;5400;5400
óleo essencial citronela;BRL;880;83%;-12%;Alto;100;0,32;1,34;;;;;;1000;720;880;1000;880;1000;880;720;590;480;590;880
oleo de melaleuca essencial;BRL;50;0%;75%;Alto;100;0,65;2,63;;;;;;50;70;40;40;50;50;70;50;70;70;50;70
pimenta hortelã;BRL;90;-22%;-22%;Alto;75;1,08;2,52;;;;;;70;90;50;70;90;110;140;110;90;90;110;70
óleo essencial capim limão;BRL;1600;0%;-32%;Alto;100;0,37;0,97;;;;;;1600;1300;1000;1300;1300;1900;1900;1900;1300;1300;1300;1300
óleo de eucalipto limão;BRL;40;67%;0%;Alto;100;0,36;1,12;;;;;;30;30;40;50;50;30;30;20;30;30;20;50
óleo essencial manjericão;BRL;480;0%;0%;Alto;100;0,39;1,08;;;;;;480;480;480;390;390;590;720;590;590;480;480;480
oleo de maracuja beneficios;BRL;90;-33%;56%;Alto;96;0,22;0,68;;;;;;40;50;50;50;50;50;90;90;90;210;170;140
óleo de uva;BRL;5400;0%;0%;Alto;100;0,29;0,94;;;;;;5400;4400;4400;5400;4400;5400;5400;5400;5400;5400;5400;5400
ylang ylang oleo essencial beneficios;BRL;170;0%;27%;Alto;99;0,28;1,05;;;;;;110;90;110;140;140;170;170;320;260;140;140;140
óleo essencial de pitanga;BRL;50;0%;-29%;Alto;100;0,35;1,15;;;;;;70;70;50;50;50;40;70;50;50;50;70;50
benefícios do óleo essencial de ylang ylang;BRL;70;0%;0%;Alto;71;0,2;0,91;;;;;;70;50;50;50;70;90;90;90;70;70;90;70
oleo ho wood;BRL;30;-25%;0%;Alto;100;0,21;0,49;;;;;;30;30;20;10;30;30;30;30;30;40;20;30
óleo camomila;BRL;170;-33%;-33%;Alto;100;0,36;1,04;;;;;;140;170;140;170;170;170;170;170;170;210;210;140
oleo essencial de mirra preço;BRL;50;25%;25%;Alto;100;0,42;0,89;;;;;;50;50;30;50;40;70;50;50;70;40;50;50
oleo essencial de melaleuca;BRL;9900;0%;0%;Alto;100;0,52;1,95;;;;;;9900;12100;9900;9900;9900;12100;12100;12100;12100;12100;12100;12100
mirra oleo;BRL;170;50%;24%;Alto;100;0,38;0,96;;;;;;170;210;210;210;170;210;170;170;170;140;170;210
oleo essencial cedro do atlas;BRL;30;-33%;100%;Alto;100;0,39;0,99;;;;;;20;30;20;20;10;10;40;70;40;30;40;20
palmarosa oleo;BRL;140;53%;136%;Alto;100;0,22;0,76;;;;;;110;110;140;140;110;110;170;170;110;170;170;260
óleo essencial de ylang ylang beneficios;BRL;170;-18%;-33%;Alto;96;0,33;1,38;;;;;;170;260;170;170;110;110;140;210;170;170;170;140
oleo salvia esclareia;BRL;70;-44%;-44%;Alto;100;0,33;1,02;;;;;;50;70;70;90;40;90;90;90;50;90;50;50
óleo essencial de funcho benefícios;BRL;50;-78%;-50%;Alto;84;;;;;;;;40;30;20;30;20;50;50;70;50;90;90;20
oleo essencial ho wood;BRL;140;-21%;-48%;Alto;100;0,22;0,87;;;;;;140;170;140;110;140;210;170;140;170;140;110;110
óleo semente de uva;BRL;4400;-19%;-19%;Alto;100;0,29;0,91;;;;;;4400;4400;3600;4400;4400;5400;5400;4400;5400;5400;5400;4400
oleo de salvia esclareia;BRL;90;-21%;22%;Alto;100;0,27;1,21;;;;;;110;90;70;90;70;90;90;110;90;140;70;110
óleo de laranja;BRL;1300;23%;23%;Alto;100;0,31;0,78;;;;;;1600;1600;1000;1000;720;1600;1300;1300;1300;1300;1600;1600
essencia tea tree;BRL;50;-20%;-43%;Alto;100;0,62;1,74;;;;;;50;40;50;70;40;90;40;40;50;50;40;40
oleo de palma rosa;BRL;1300;140%;26%;Alto;100;0,19;0,58;;;;;;1300;1000;1300;1600;1000;1000;1300;1300;1000;1000;1000;2400
oleo essencial niaouli doterra;BRL;140;0%;∞;Alto;95;0,38;0,87;;;;;;70;880;110;70;40;40;30;210;70;30;20;30
gerânio óleo essencial;BRL;1900;0%;19%;Alto;100;0,28;0,75;;;;;;1600;1600;1600;1600;1600;1900;2400;2400;1900;1900;1900;1900
oleo pimenta negra;BRL;50;75%;-36%;Alto;100;0,24;0,94;;;;;;50;50;50;50;50;50;50;50;50;40;50;70
oleo salvia;BRL;90;29%;0%;Alto;100;0,37;1,37;;;;;;90;50;70;140;90;110;70;90;70;70;90;90
ylang ylang comprar;BRL;10;100%;0%;Alto;100;0,69;2,7;;;;;;10;10;10;10;10;40;10;20;10;10;20;20
óleo de semente de uva vegetal;BRL;210;-21%;-72%;Alto;100;0,25;0,65;;;;;;320;260;260;320;170;210;210;170;140;140;140;110
óleo capim limão;BRL;390;-18%;0%;Alto;100;0,32;0,78;;;;;;320;260;320;320;320;320;390;480;480;390;390;320
