Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
shampoo drama queen lola resenha;BRL;20;-50%;-67%;Alto;100;;;;;;;;30;20;30;20;30;20;40;30;20;20;10;10
spray para cabelo liso;BRL;140;-21%;-21%;Alto;100;0,5;1,37;;;;;;170;140;140;140;140;170;140;110;110;140;140;110
danos vorazes leave in;BRL;50;-36%;∞;Alto;100;0,43;2,34;;;;;;0;0;0;0;70;70;50;70;70;110;110;70
condicionador nutritivo;BRL;70;0%;40%;Alto;100;0,38;1,56;;;;;;70;70;90;70;50;50;70;70;50;70;70;70
creme desembaraçante creoula lola resenha;BRL;20;-50%;-67%;Alto;100;;;;;;;;40;30;20;30;30;40;30;10;20;20;20;10
booster danos vorazes;BRL;90;-21%;∞;Alto;100;0,44;1,36;;;;;;0;0;0;70;90;90;110;140;140;140;140;110
shampoo meus cachos;BRL;50;0%;-44%;Alto;100;0,8;1,55;;;;;;70;70;50;40;50;50;50;50;40;50;90;50
vintage botox;BRL;50;0%;40%;Alto;98;;;;;;;;70;40;70;50;70;50;70;50;50;70;70;70
kit shampoo rapunzel;BRL;70;-64%;0%;Alto;100;0,45;1,09;;;;;;40;30;70;50;50;90;170;90;90;140;70;50
shampoo rapunzel cresce mesmo o cabelo;BRL;40;-25%;0%;Alto;100;0,49;1,7;;;;;;40;40;70;40;50;90;50;30;20;40;20;30
creme tonalizante vermelho;BRL;210;-33%;24%;Alto;100;0,49;1,33;;;;;;210;170;170;140;140;170;170;170;210;390;480;260
shampoo matizador para cabelos loiros;BRL;110;57%;0%;Alto;100;0,44;0,91;;;;;;90;110;170;110;140;140;90;90;90;70;70;110
botox lola antes e depois;BRL;170;0%;189%;Alto;75;;;;;;;;140;90;140;140;170;170;140;170;260;260;260;260
botox lola é compatível com qualquer química;BRL;260;23%;0%;Alto;94;;;;;;;;210;210;320;260;210;210;210;170;210;260;320;320
oleo finalizador lola;BRL;70;-36%;0%;Alto;100;0,25;0,67;;;;;;50;50;40;50;50;70;110;90;50;110;90;70
drama queen lola resenha;BRL;30;50%;-57%;Alto;100;;;;;;;;50;50;30;20;30;20;30;30;20;20;40;30
tonalizante ruivo antes e depois;BRL;90;-36%;80%;Médio;66;;;;;;;;50;50;70;90;70;110;70;70;110;140;110;90
shampoo de camomila preço;BRL;20;0%;-80%;Alto;100;0,3;1,44;;;;;;40;30;20;30;10;30;30;20;10;10;40;10
shampoo de camomila resenha;BRL;20;0%;-80%;Alto;92;;;;;;;;40;40;20;30;40;20;40;10;10;10;10;10
tonalizante ruivo alaranjado;BRL;70;0%;-44%;Alto;100;;;;;;;;70;50;90;70;50;50;70;50;50;50;70;50
creme alisante lola resenha cabelo cacheado;BRL;110;-86%;-40%;Alto;87;;;;;;;;90;110;110;110;70;90;110;90;170;210;140;30
botox santa lolla;BRL;70;-22%;133%;Alto;100;;;;;;;;40;30;50;70;30;40;70;40;140;90;70;70
protetor térmico lola resenha;BRL;40;-40%;-25%;Alto;100;;;;;;;;40;30;50;40;50;40;40;30;30;50;30;30
creme alisante lola na transição capilar;BRL;140;-35%;240%;Alto;92;0,23;1,63;;;;;;20;30;40;70;30;70;170;140;260;260;390;170
creme alisante cabelo;BRL;30;0%;100%;Alto;100;0,57;1,07;;;;;;50;40;20;30;40;30;30;20;30;40;30;40
pasta modeladora;BRL;1000;0%;30%;Alto;100;0,32;0,81;;;;;;1000;1000;1300;1000;1000;1000;1000;1000;1300;1300;1300;1300
rebelde com causa lola resenha;BRL;20;-50%;-80%;Médio;64;;;;;;;;40;30;20;10;10;20;20;10;20;20;10;10
botox da lola é bom;BRL;30;0%;-60%;Alto;100;;;;;;;;40;20;40;30;20;30;20;30;30;20;20;20
mascara umectação;BRL;40;-25%;-40%;Alto;100;0,15;1,33;;;;;;40;70;30;20;40;30;50;30;30;40;50;30
morte subita 1kg;BRL;70;-44%;-29%;Alto;100;0,18;0,49;;;;;;90;110;70;90;40;70;70;70;90;90;70;50
creme alisante lola cabelo cacheado;BRL;260;-46%;-19%;Alto;95;0,42;1,55;;;;;;210;170;320;260;210;210;260;260;260;390;390;210
argan óleo;BRL;110;50%;91%;Alto;100;0,42;1,12;;;;;;110;140;70;90;90;110;110;170;110;140;170;210
matizador para loira;BRL;260;0%;-19%;Alto;100;0,4;0,67;;;;;;260;260;480;260;210;210;210;210;260;260;320;260
shampoo para cabelos loiros matizador;BRL;70;-59%;250%;Alto;100;0,47;1,06;;;;;;20;30;40;30;20;20;50;70;140;170;140;70
morte subita;BRL;33100;-18%;22%;Alto;93;0,29;0,7;;;;;;27100;33100;27100;33100;27100;33100;33100;40500;60500;40500;33100;33100
shampoo matizador funciona;BRL;20;100%;0%;Alto;88;;;;;;;;10;20;40;20;20;20;10;20;30;10;10;20
shampoo matizador loiro;BRL;110;0%;89%;Alto;100;0,42;0,76;;;;;;70;70;110;90;90;110;90;140;110;170;170;170
mascara de umectação;BRL;260;50%;0%;Alto;100;0,35;1,63;;;;;;210;170;140;210;170;210;320;260;260;260;390;390
bemdita;BRL;390;-18%;-18%;Alto;77;0,29;0,89;;;;;;390;320;390;390;390;390;480;390;480;390;390;320
de argan;BRL;90;-36%;29%;Alto;76;;;;;;;;70;70;90;70;50;70;70;90;110;140;110;90
shampoo para matizar cabelo loiro;BRL;90;-33%;-78%;Alto;100;0,31;0,59;;;;;;140;170;170;140;90;140;70;30;40;30;20;20
matizador;BRL;60500;0%;0%;Alto;100;0,28;0,83;;;;;;60500;60500;135000;60500;49500;49500;49500;49500;60500;74000;74000;74000
tônico para crescimento;BRL;320;-18%;-33%;Alto;100;0,38;1,22;;;;;;390;260;170;260;260;320;320;320;390;390;480;320
morte subita antes e depois;BRL;70;-29%;-44%;Baixo;30;;;;;;;;70;50;70;50;40;70;50;50;70;70;50;50
creme alisante lola cabelo crespo;BRL;30;0%;-50%;Alto;86;;;;;;;;30;30;30;30;20;20;50;30;50;20;10;20
mascara argan;BRL;110;-36%;-36%;Alto;100;0,35;0,78;;;;;;90;140;110;140;110;110;140;140;140;140;110;90
creme memorizador de cachos;BRL;50;0%;25%;Alto;100;0,51;1,53;;;;;;40;40;70;50;50;70;40;50;30;50;40;50
vermelho tonalizante;BRL;70;29%;125%;Alto;97;1,3;1,5;;;;;;40;70;70;40;40;50;50;70;70;70;90;90
máscara tonalizante castanho claro;BRL;170;24%;86%;Alto;100;0,18;1,37;;;;;;140;140;140;170;170;140;140;170;210;210;260;260
esfoliante corporal lola resenha;BRL;50;0%;-25%;Alto;100;1,58;2,99;;;;;;70;70;50;40;70;50;40;50;40;30;20;30
shampoo matizador bom;BRL;50;-43%;0%;Alto;100;0,44;0,93;;;;;;50;90;140;50;50;30;50;30;30;70;50;40
manteiga de hidratação;BRL;40;-40%;-40%;Alto;100;0,43;1,67;;;;;;40;40;40;30;40;40;30;40;40;50;50;30
shampoo em pasta lola resenha;BRL;70;0%;-64%;Alto;100;0,33;0,9;;;;;;90;90;90;50;70;90;90;70;70;50;70;50
rapunzel para cabelo;BRL;50;-25%;-40%;Alto;100;0,41;1,01;;;;;;70;30;50;50;50;50;70;40;50;40;50;30
liso shampoo;BRL;140;0%;27%;Alto;100;0,73;1,21;;;;;;90;110;110;170;110;170;140;140;110;140;210;140
selagem lola;BRL;210;0%;24%;Alto;100;0,23;0,49;;;;;;170;170;210;170;140;140;210;170;210;260;210;260
lola cosmetics europe;BRL;10;0%;0%;Médio;54;;;;;;;;10;10;10;10;10;10;10;10;10;10;0;10
tonico para crescimento capilar;BRL;2400;-21%;-21%;Alto;100;0,38;1,35;;;;;;1900;1900;1600;2400;2400;2900;2900;2400;2400;2400;2400;1900
shampoo para matizar o cabelo;BRL;70;-44%;-44%;Alto;100;0,31;0,97;;;;;;70;40;50;50;50;40;50;110;110;90;50;50
máscara tonalizante preto;BRL;1900;21%;21%;Alto;100;0,31;0,98;;;;;;1900;1900;2400;1900;1600;1900;1600;1900;1900;2400;2900;2900
shampoo para cabelos oleosos;BRL;5400;-18%;0%;Alto;100;0,4;1,26;;;;;;4400;4400;4400;4400;4400;5400;5400;6600;6600;6600;6600;5400
máscara de argan;BRL;210;24%;0%;Alto;100;0,34;1,22;;;;;;210;260;210;170;140;170;210;210;170;170;210;210
máscara tonalizante castanho escuro;BRL;210;52%;129%;Alto;100;0,31;1,3;;;;;;170;170;140;260;140;110;170;210;210;210;260;320
esfoliante lola resenha;BRL;40;0%;-50%;Alto;100;;;;;;;;50;30;40;30;40;40;30;50;20;20;30;20
produto para cabelo oleoso;BRL;260;-46%;-34%;Alto;100;0,36;1,39;;;;;;210;210;210;210;260;320;260;260;390;390;260;210
cabelos oleosos;BRL;880;-12%;-12%;Alto;100;0,15;0,89;;;;;;880;720;720;880;880;1300;1000;1000;1000;1000;1000;880
oleo argan;BRL;1900;-21%;0%;Alto;100;0,33;0,87;;;;;;1600;1600;1600;1600;1600;1900;1900;1900;1900;2400;2400;1900
mascara para umectação;BRL;50;0%;40%;Alto;100;0,15;1,01;;;;;;30;50;30;40;20;50;70;40;50;70;70;70
booster lola;BRL;70;27%;∞;Alto;100;0,47;1,1;;;;;;0;0;0;0;90;90;110;70;140;110;140;140
mascara de argan;BRL;210;24%;0%;Alto;100;0,34;1,22;;;;;;210;260;210;170;140;170;210;210;170;170;210;210
condicionador rapunzel;BRL;40;0%;0%;Alto;100;0,44;1,44;;;;;;50;20;20;20;40;30;50;50;30;40;20;40
shampoo cabelo oleoso;BRL;2900;0%;21%;Alto;100;0,65;1,32;;;;;;1900;2400;1900;2400;2400;2900;2900;2900;3600;2900;3600;2900
mascara antifrizz;BRL;260;52%;0%;Alto;100;0,53;1,2;;;;;;320;260;320;320;260;260;260;260;320;210;320;320
oleo de argan;BRL;22200;-18%;-18%;Alto;100;0,33;0,83;;;;;;22200;22200;22200;22200;22200;27100;27100;27100;27100;27100;27100;22200
melhor shampoo matizador para cabelos loiros;BRL;40;200%;-18%;Alto;100;0,45;1,32;;;;;;140;40;50;20;20;10;30;30;30;30;30;90
matizador de cabelos loiros;BRL;880;39%;14%;Alto;100;0,34;0,78;;;;;;880;1000;1000;720;590;480;720;720;720;720;880;1000
matizador preço farmácia;BRL;260;0%;-34%;Alto;100;0,36;0,82;;;;;;260;260;480;260;170;210;210;170;170;210;260;210
tônico crescimento capilar;BRL;1600;0%;23%;Alto;100;0,4;1,75;;;;;;1000;1000;1000;1300;1600;1600;1600;1600;1600;1600;1600;1600
linha rapunzel rosa;BRL;110;-36%;∞;Alto;95;0,28;1,09;;;;;;0;0;0;50;140;260;260;210;90;110;50;70
qual o melhor shampoo matizador para cabelos loiros;BRL;30;150%;0%;Alto;100;0,27;0,62;;;;;;70;30;40;20;10;20;20;20;10;20;30;50
desamarelador para cabelos loiros;BRL;90;29%;-47%;Alto;100;0,31;1,58;;;;;;110;140;260;90;70;50;70;90;70;70;110;90
tonico crescimento;BRL;260;23%;0%;Alto;99;0,38;1,97;;;;;;260;170;170;170;210;320;320;260;260;260;260;320
shampoo cabelos oleosos;BRL;1600;0%;19%;Alto;100;0,54;2,08;;;;;;1300;1300;1000;1300;1300;1900;1600;1600;1900;1900;2400;1900
tonico de crescimento capilar;BRL;1600;0%;90%;Alto;100;0,38;1,57;;;;;;880;880;880;1000;1000;1600;1900;1900;1900;1900;2400;1900
shampoo para cabelo oleosos;BRL;8100;-18%;23%;Alto;100;0,45;1,2;;;;;;5400;6600;5400;6600;6600;8100;8100;8100;9900;9900;9900;8100
hidratação para cabelos oleosos;BRL;320;-19%;-46%;Alto;100;0,4;1,22;;;;;;390;390;320;390;260;390;390;390;320;320;320;260
shampoo e creme matizador;BRL;70;-22%;0%;Alto;100;0,46;0,94;;;;;;90;70;110;70;50;70;50;50;90;90;50;70
shampoo matizador roxo;BRL;140;-18%;27%;Alto;100;0,33;0,8;;;;;;110;110;260;140;110;90;110;110;110;170;110;140
shampoo ou máscara matizadora;BRL;30;100%;-33%;Alto;100;;;;;;;;30;30;70;40;30;20;20;20;20;10;10;20
para cabelos oleosos;BRL;70;-22%;40%;Alto;100;0,4;0,84;;;;;;50;40;40;50;40;50;90;70;70;90;70;70
quanto tempo deixar o shampoo matizador no cabelo;BRL;50;25%;0%;Médio;49;0,31;0,57;;;;;;40;50;140;50;50;40;30;50;40;40;40;50
shampoo matizador vegano;BRL;40;0%;0%;Alto;100;0,6;3,02;;;;;;30;30;50;30;40;40;50;50;30;40;40;40
matizador cabelo loiro;BRL;480;23%;-18%;Alto;100;0,41;0,97;;;;;;720;590;880;480;390;390;320;480;480;480;590;590
shampoo roxo matizador;BRL;1900;19%;19%;Alto;100;0,3;0,85;;;;;;1900;1600;3600;1900;1600;1300;1300;1600;1300;1600;1600;1900
matizador para cabelo loiro;BRL;5400;0%;-19%;Alto;100;0,34;0,7;;;;;;4400;5400;8100;5400;3600;4400;4400;4400;4400;4400;5400;4400
shampoo matizador qual o melhor;BRL;70;0%;250%;Alto;100;0,45;0,76;;;;;;40;30;70;50;50;40;30;50;70;140;170;140
máscara tonalizante cores;BRL;50;0%;350%;Alto;100;;;;;;;;30;20;20;50;40;50;90;70;90;90;90;90
shampoo loira;BRL;210;0%;24%;Alto;100;0,42;1,48;;;;;;210;170;260;170;170;210;210;210;170;210;210;210
ruivo acobreado tonalizante;BRL;140;-18%;27%;Alto;100;0,23;0,51;;;;;;140;110;170;110;140;110;140;140;170;170;140;140
creme tonalizante ruivo;BRL;140;-35%;-21%;Alto;100;0,28;0,6;;;;;;170;110;110;110;90;170;140;170;170;170;170;110
condicionador cabelo oleoso;BRL;110;0%;0%;Alto;100;0,38;1,04;;;;;;90;90;70;110;140;170;110;110;140;140;170;140
condicionador cabelos oleosos;BRL;50;-29%;0%;Alto;100;0,39;2,16;;;;;;30;30;50;70;40;70;30;50;70;70;50;50
shampoo matizador quanto tempo deixar no cabelo;BRL;30;-33%;-50%;Médio;66;0,32;0,53;;;;;;20;20;90;40;20;30;30;20;30;30;20;20
shampoo efeito rapunzel;BRL;70;75%;-22%;Alto;100;0,23;0,68;;;;;;70;50;40;70;90;70;90;70;50;40;50;70
condicionador para cabelo oleoso;BRL;260;-47%;-19%;Alto;100;0,4;1,1;;;;;;210;170;170;210;260;320;320;260;210;320;260;170
condicionador para cabelos oleosos;BRL;170;-18%;-46%;Alto;100;0,41;1,31;;;;;;140;170;140;170;140;170;170;140;140;170;170;140
usar matizador;BRL;20;0%;100%;Alto;95;;;;;;;;10;10;30;20;10;10;10;20;10;20;20;20
para cabelo oleoso;BRL;70;0%;80%;Alto;100;0,15;0,61;;;;;;40;40;50;50;50;70;70;70;110;90;90;90
matizador cabelo;BRL;390;23%;23%;Alto;100;0,34;1,4;;;;;;390;390;590;390;260;260;320;320;320;390;390;480
shampoo matizador barato;BRL;90;0%;-36%;Alto;100;0,27;0,6;;;;;;110;70;170;90;90;90;70;90;90;90;140;90
shampoo ou mascara matizadora;BRL;40;0%;-20%;Alto;100;0,48;1,31;;;;;;40;50;70;40;40;50;30;20;20;40;40;40
hidratação cabelo oleoso;BRL;210;-19%;-47%;Alto;100;0,38;1,22;;;;;;260;170;170;260;210;210;260;210;210;210;260;170
shampoo e máscara matizadora;BRL;70;-43%;-56%;Alto;100;0,48;0,83;;;;;;90;70;110;70;50;50;50;50;40;70;50;40
shampoo matizador hidratante;BRL;20;0%;100%;Alto;100;0,52;1,57;;;;;;30;20;20;30;10;20;10;20;20;20;30;20
produtos para cabelos oleosos;BRL;210;24%;24%;Alto;100;0,41;1,33;;;;;;170;140;170;170;210;260;260;210;210;210;260;260
hidratação cabelos oleosos;BRL;30;-60%;-71%;Alto;100;0,66;1,36;;;;;;40;30;20;30;30;20;40;30;30;50;30;20
creme matizador para cabelos loiros;BRL;140;-22%;-59%;Alto;100;0,38;0,64;;;;;;170;170;260;170;110;110;90;70;70;90;110;70
shampoo matizador bom e barato;BRL;90;0%;22%;Alto;100;0,38;1,25;;;;;;110;70;110;70;50;50;70;70;90;110;140;110
matizador e desamarelador;BRL;70;-25%;-57%;Alto;100;0,11;0,6;;;;;;70;70;110;90;70;50;50;70;70;40;30;30
cabelo oleoso shampoo;BRL;110;0%;-36%;Alto;100;0,63;1,21;;;;;;110;110;90;110;90;90;90;170;110;90;110;90
creme alisante botox vintage hair;BRL;70;0%;0%;Alto;100;;;;;;;;50;50;70;90;70;110;90;50;70;70;70;70
matizador desamarelador;BRL;170;53%;24%;Alto;100;0,33;0,79;;;;;;210;210;320;170;140;140;110;110;110;170;170;260
máscara hidratante;BRL;8100;0%;0%;Alto;100;0,94;3,52;;;;;;6600;8100;8100;8100;6600;8100;8100;8100;6600;8100;8100;8100
mascara para cabelos ruivos;BRL;170;24%;0%;Alto;100;0,28;1,21;;;;;;170;170;170;140;110;140;140;140;140;170;210;210
hidratação para cabelo oleoso;BRL;880;-18%;-28%;Alto;100;0,41;1,21;;;;;;880;720;720;880;720;880;880;880;880;880;720;720
shampoo vida;BRL;30;67%;150%;Alto;100;0,41;1,32;;;;;;20;20;20;30;30;30;30;50;50;30;40;50
cabelos oleosos shampoo;BRL;90;-21%;57%;Alto;100;0,44;1,42;;;;;;50;50;50;50;50;70;110;110;140;140;140;110
matizador roxo para cabelo loiro;BRL;110;22%;0%;Alto;100;0,34;0,62;;;;;;110;110;140;170;110;110;70;70;110;90;110;110
melhor desamarelador de cabelo;BRL;320;-19%;0%;Alto;100;0,35;1,5;;;;;;390;390;480;320;210;320;260;320;390;480;390;390
creme roxo para cabelo loiro;BRL;90;29%;80%;Alto;100;0,16;1,76;;;;;;110;110;170;140;70;40;20;50;50;70;90;90
shampoo e mascara matizadora;BRL;170;21%;-19%;Alto;100;0,48;1,57;;;;;;170;260;320;170;110;140;110;110;170;140;140;170
máscara tonalizante para cabelo preto;BRL;140;50%;91%;Alto;100;0,27;0,92;;;;;;90;170;170;110;110;140;110;110;140;140;210;210
matizador para loiros;BRL;110;22%;0%;Alto;100;0,52;1;;;;;;90;140;170;110;90;50;70;110;90;90;140;110
matizador de cabelo;BRL;2400;0%;0%;Alto;100;0,33;1,18;;;;;;2400;2400;4400;2400;1900;1900;2400;1900;2400;2400;2900;2400
shampoo azul para cabelo loiro;BRL;110;0%;-36%;Alto;100;0,25;0,9;;;;;;90;90;260;210;170;90;50;70;90;90;70;90
óleo de argan;BRL;22200;-18%;-18%;Alto;100;0,33;0,83;;;;;;22200;22200;22200;22200;22200;27100;27100;27100;27100;27100;27100;22200
shampoos para cabelos oleosos;BRL;480;-19%;0%;Alto;100;0,43;1,21;;;;;;390;390;390;390;390;590;480;480;480;590;590;480
matizador no cabelo;BRL;70;120%;120%;Alto;79;0,15;0,54;;;;;;70;70;140;70;70;50;50;50;70;50;90;110
shampoo rapunzel rosa;BRL;210;-65%;200%;Alto;100;0,34;0,95;;;;;;50;70;140;210;140;390;320;320;210;260;140;90
shampoo e condicionador cabelos oleosos;BRL;70;0%;0%;Alto;100;0,69;1,6;;;;;;70;70;70;70;70;90;70;70;90;70;110;70
creme para matizar o cabelo loiro;BRL;40;0%;-71%;Alto;100;;;;;;;;70;70;90;70;50;30;10;10;10;20;10;20
qual melhor matizador para cabelos loiros;BRL;90;320%;50%;Alto;100;0,26;0,75;;;;;;170;70;110;70;50;30;20;20;40;50;140;210
qual shampoo para cabelo oleoso;BRL;90;-36%;-22%;Alto;100;0,52;1,19;;;;;;90;70;110;90;70;70;110;90;110;110;90;70
creme para matizar cabelo loiro;BRL;50;800%;0%;Alto;100;0,39;0,77;;;;;;50;70;40;50;40;50;20;70;50;10;30;90
shampoo matizador valor;BRL;30;0%;0%;Alto;100;0,21;0,53;;;;;;30;20;50;50;20;20;10;20;30;20;10;20
melhor matizador para cabelo loiro;BRL;390;23%;23%;Alto;100;0,38;0,99;;;;;;390;390;590;320;210;170;170;320;390;390;480;480
melhores produtos para cabelos oleosos;BRL;40;0%;0%;Alto;100;0,42;1,86;;;;;;30;40;50;30;30;70;40;20;70;30;30;30
shampoo e condicionador para cabelos oleosos;BRL;390;-19%;0%;Alto;100;0,66;1,26;;;;;;320;320;260;320;320;480;390;390;590;480;480;390
botox vintage;BRL;140;27%;-33%;Alto;100;;;;;;;;210;170;210;170;90;140;140;110;170;110;110;140
queratina vegetal para cabelo;BRL;70;80%;0%;Alto;100;0,22;0,84;;;;;;110;140;170;50;30;30;70;50;40;50;70;90
matizador bom para cabelo loiro;BRL;170;-66%;-21%;Alto;100;0,33;0,68;;;;;;110;210;320;210;110;50;70;170;210;320;260;110
pode usar shampoo matizador todos os dias;BRL;30;0%;50%;Médio;63;0,44;0,72;;;;;;20;30;40;30;20;30;20;20;20;30;40;30
botox lola para cabelos cacheados;BRL;210;-57%;-88%;Alto;100;;;;;;;;260;390;320;260;210;320;260;90;50;70;50;30
hidratação para cabelos oleosos e finos;BRL;390;0%;0%;Alto;100;0,43;1,22;;;;;;320;320;320;390;260;320;390;320;390;390;390;390
máscara matizadora loiro;BRL;110;88%;357%;Alto;100;0,38;0,85;;;;;;40;70;20;50;20;90;70;110;140;170;260;320
desamarelador e matizador;BRL;30;0%;-60%;Alto;100;;;;;;;;40;50;70;90;30;20;30;10;10;20;10;20
melhor shampoo para cabelos oleosos;BRL;720;22%;22%;Alto;100;0,54;1,42;;;;;;590;720;720;720;590;880;880;720;880;720;880;880
qual o melhor shampoo para cabelos oleosos;BRL;170;-18%;0%;Alto;100;0,4;1,2;;;;;;170;170;140;210;140;170;170;210;140;170;170;140
shampoo e condicionador cabelo oleoso;BRL;110;-18%;100%;Alto;100;0,69;2,35;;;;;;70;50;70;70;90;140;140;140;140;170;170;140
desamarelador bom;BRL;40;0%;-40%;Alto;100;0,35;1,16;;;;;;20;50;50;40;40;30;50;30;30;30;30;30
melhor creme matizador para cabelos loiros;BRL;30;-71%;-71%;Alto;100;0,39;0,95;;;;;;30;30;40;20;20;40;30;30;40;70;30;20
máscara matizadora para cabelos loiros;BRL;140;-18%;27%;Alto;100;0,49;0,9;;;;;;110;140;210;140;110;90;110;170;170;170;170;140
mascara para cabelos oleosos;BRL;110;0%;0%;Alto;100;0,44;1,21;;;;;;70;110;70;90;90;170;110;90;110;110;140;110
matizador vegano;BRL;110;55%;55%;Alto;100;0,42;1,02;;;;;;90;110;140;110;50;110;110;110;90;110;90;170
shampoo antifrizz;BRL;880;22%;-18%;Alto;100;0,52;1,29;;;;;;880;880;880;880;880;1000;720;880;880;590;590;720
cabelo oleosos;BRL;5400;0%;22%;Alto;74;0,15;0,87;;;;;;4400;4400;4400;4400;5400;6600;5400;6600;6600;6600;8100;6600
creme roxo para cabelo;BRL;110;21%;89%;Alto;100;0,33;1,75;;;;;;90;70;110;90;70;70;70;110;110;140;140;170
creme de hidratação para cabelos oleosos;BRL;70;0%;0%;Alto;100;0,49;1,25;;;;;;70;70;90;70;70;90;50;70;70;90;70;90
matizador cabelos;BRL;390;23%;23%;Alto;100;0,34;1,4;;;;;;390;390;590;390;260;260;320;320;320;390;390;480
shampoo matizador preço;BRL;140;0%;-57%;Alto;97;0,26;0,6;;;;;;140;170;320;170;140;170;110;90;110;90;110;90
shampoo solido detox;BRL;30;0%;-33%;Alto;100;;;;;;;;20;30;30;30;10;30;50;30;50;20;20;20
mascara para ruivas;BRL;170;0%;-33%;Alto;100;0,32;0,82;;;;;;170;210;170;140;90;140;140;140;140;140;170;140
shampoo e condicionador para cabelo oleoso;BRL;260;-19%;24%;Alto;100;0,64;1,2;;;;;;140;210;170;210;210;260;260;320;210;320;320;260
matizadores para cabelo;BRL;1000;14%;0%;Alto;100;0,31;1,02;;;;;;880;1000;1600;1000;880;880;880;880;880;880;1000;1000
shampoo rapunzel 1 litro;BRL;30;-50%;-75%;Alto;100;;;;;;;;40;30;40;40;30;50;30;30;30;20;10;10
tonalizantes;BRL;74000;0%;0%;Alto;100;0,18;1,23;;;;;;74000;74000;90500;74000;60500;74000;74000;74000;74000;74000;74000;74000
desmatizador de cabelo;BRL;40;0%;0%;Alto;86;;;;;;;;10;10;90;90;90;90;70;10;10;10;10;10
máscara matizadora;BRL;3600;0%;0%;Alto;100;0,3;1,23;;;;;;3600;3600;5400;3600;2900;2900;2900;2900;2900;3600;5400;3600
shampoo pós piscina;BRL;110;89%;21%;Alto;100;0,37;1,28;;;;;;140;110;110;210;140;90;50;70;70;90;70;170
creme para cabelos oleosos;BRL;90;120%;-21%;Alto;100;0,41;1,22;;;;;;70;90;90;70;50;110;90;110;110;50;110;110
shampoo e condicionador para cabelos mistos;BRL;50;25%;0%;Alto;100;0,38;0,86;;;;;;40;40;40;50;70;70;40;50;50;40;70;50
creme de hidratação para cabelo oleoso;BRL;50;-43%;-56%;Alto;100;0,52;1,37;;;;;;50;40;50;70;50;70;90;50;50;70;50;40
creme roxo para cabelos com luzes;BRL;20;0%;-89%;Alto;100;;;;;;;;50;30;50;40;10;10;10;20;10;10;10;10
qual shampoo usar para cabelo oleoso;BRL;70;0%;40%;Alto;100;0,51;1,19;;;;;;30;40;40;50;90;70;90;90;140;70;90;70
shampoo oleoso;BRL;590;0%;50%;Alto;100;0,53;1,4;;;;;;390;390;390;480;480;720;590;720;590;720;880;720
posso usar shampoo matizador todos os dias;BRL;70;-29%;-55%;Alto;95;0,46;0,55;;;;;;110;110;110;70;70;70;50;50;40;70;50;50
melhor creme alisante;BRL;140;0%;0%;Alto;99;0,36;0,87;;;;;;170;140;140;140;90;110;110;140;140;140;140;140
creme roxo para luzes;BRL;70;-44%;-64%;Alto;100;;;;;;;;50;30;90;70;90;70;70;90;50;90;90;50
matizador bom;BRL;590;0%;-18%;Alto;100;0,15;0,82;;;;;;720;720;1000;590;480;590;480;480;480;590;590;590
shampoo para cabelos oleosos e pontas secas;BRL;50;-20%;100%;Alto;100;0,53;1,2;;;;;;40;20;30;30;30;70;50;90;70;50;50;40
shampoo cabelos mistos;BRL;210;0%;-19%;Alto;100;0,35;1,96;;;;;;170;170;210;210;170;320;260;210;260;210;320;210
desamarelador cabelo;BRL;50;0%;0%;Alto;100;0,35;0,92;;;;;;40;70;90;50;20;50;20;20;30;50;50;50
shampoo para raiz oleosa;BRL;320;-18%;0%;Alto;100;0,53;1,21;;;;;;210;260;260;320;210;390;390;390;480;390;390;320
tonalizante ruivo cobre;BRL;170;-19%;24%;Alto;100;0,23;0,93;;;;;;170;140;140;140;210;140;170;140;170;260;210;210
shampoo roxo para loiras;BRL;110;-73%;-79%;Alto;100;0,37;0,91;;;;;;110;110;210;140;110;140;90;110;70;110;50;30
desamarelador e matizador diferença;BRL;30;0%;0%;Alto;99;;;;;;;;30;20;50;30;20;20;30;20;40;30;30;30
qual matizador usar;BRL;140;0%;0%;Alto;100;0,14;0,65;;;;;;110;140;210;140;70;90;110;110;110;140;140;140
tonalizante de cabelo ruivo;BRL;50;-56%;-20%;Alto;100;;;;;;;;50;70;70;50;40;30;50;30;70;90;50;40
matizadora;BRL;60500;0%;0%;Alto;100;0,28;0,83;;;;;;60500;60500;135000;60500;49500;49500;49500;49500;60500;74000;74000;74000
cabelo rapunzel;BRL;880;0%;-12%;Alto;73;0,5;1,12;;;;;;720;880;720;880;880;880;880;880;880;880;880;880
tonalizante cabelo ruivo;BRL;110;-47%;-18%;Alto;100;0,21;0,71;;;;;;110;110;170;110;90;110;90;110;110;170;140;90
matizador ou desamarelador;BRL;90;-22%;-36%;Alto;100;0,09;0,45;;;;;;90;110;140;110;50;90;50;70;70;90;90;70
